country,year,SP.POP.TOTL,NY.GDP.PCAP.CD,SP.DYN.LE00.IN,SE.SEC.ENRR,SL.UEM.TOTL.ZS,SI.POV.GINI
ARM,2018,2969000.0,4196.00562301769,75.064,88.5765686035156,18.966,34.4
ABW,2018,108908.0,30082.1276448186,76.072,137.537155151367,,
AUS,2018,24963258.0,57196.4220783778,82.7487804878049,136.105545043945,5.3,34.3
AUT,2018,8840521.0,51194.0749841299,81.6926829268293,100.692596435547,4.933,30.8
AZE,2018,9939771.0,4739.7943123408,72.76,108.517936706543,4.9,
BHS,2018,392717.0,32124.4051059669,73.806,,10.0,
BHR,2018,1503091.0,26324.4066549559,79.857,100.435096740723,1.2,
BGD,2018,163523103.0,1965.24372731467,72.567,67.4213697322793,4.407,
BRB,2018,280711.0,20055.915870771,77.067,108.462646484375,8.322,
BLR,2018,9438785.0,6360.05310087258,74.1756097560976,95.4997177124023,4.763,25.2
BEL,2018,11427054.0,47487.2100392561,81.5951219512195,156.509765625,5.941,27.2
BLZ,2018,380226.0,6031.28139580144,73.703,86.3165817260742,7.896,
BEN,2018,12383347.0,1151.74096952152,60.14,,1.41,37.9
BMU,2018,63831.0,113204.82210838,80.825,86.1054994388328,,
BTN,2018,759759.0,3400.20417159422,71.129,87.5288467407227,3.35,
BOL,2018,11508368.0,3500.72642189371,67.748,90.0090026855469,3.519,42.6
BIH,2018,3387000.0,6047.84584261133,77.093,86.1026916503906,18.4,
BWA,2018,2299141.0,7407.95940141786,65.422,,19.681,
BRA,2018,206107261.0,9300.66164936497,75.109,105.00707244873,12.329,53.9
VGB,2018,34657.0,,75.831,,,
BRN,2018,437810.0,30988.1190497851,74.712,91.4957733154297,8.7,
BGR,2018,7025037.0,9436.14479876055,74.9634146341464,104.043922424316,5.211,41.3
BFA,2018,20438288.0,777.465618514048,60.047,39.8208885192871,4.695,43.0
BDI,2018,11859446.0,224.89939239264,61.688,47.8539505004883,1.146,
CPV,2018,513415.0,4294.96510456428,75.733,83.242317199707,12.17,
KHM,2018,16274522.0,2036.67377566578,70.561,51.3683197808165,0.13,
CMR,2018,24806383.0,1610.69641591017,61.18,46.4729476206602,3.601,
CAN,2018,37072620.0,46539.1761570405,81.8439024390244,111.452972412109,5.837,32.5
CYM,2018,65941.0,83865.5531568184,,96.3414611816406,,
CAF,2018,4878657.0,455.243962859534,54.369,,5.517,
TCD,2018,16156531.0,695.642393675941,52.825,20.7695808410644,1.135,37.5
CHI,2018,164949.0,60783.3533081111,81.375,,6.571,
CHL,2018,18893191.0,15659.4808675628,80.133,103.173049926758,7.623,
CHN,2018,1402760000.0,9905.40638304527,77.744,,4.31,38.5
COL,2018,49024465.0,6816.96818309544,76.748,100.373336791992,9.36,50.4
COM,2018,771590.0,1540.71132257526,63.912,62.8695006782177,3.942,
COD,2018,90047644.0,528.256019777898,59.942,,4.618,
COG,2018,5483118.0,2694.43413191427,64.053,65.6208031967423,20.701,
CRI,2018,4957818.0,12590.2493781614,79.484,128.475006103516,9.01,48.0
CIV,2018,27464173.0,2130.86619381144,58.849,49.0457992553711,2.85,37.2
HRV,2018,3988775.0,15460.4183295843,78.0707317073171,104.960083007812,8.432,29.7
CUB,2018,11227118.0,8911.46205964193,77.496,100.185363769531,1.7,
CUW,2018,159336.0,19119.1243941688,,,,
CYP,2018,1270737.0,29599.986328125,81.382,100.253517150879,8.504,32.7
CZE,2018,10629928.0,23705.9329811299,79.0292682926829,101.514892578125,2.246,25.0
DNK,2018,5793636.0,61324.7665045565,80.9536585365854,129.849563598633,5.131,28.2
DJI,2018,1071882.0,2718.0853229414,63.038,,26.184,
DMA,2018,68174.0,8137.56520624242,73.59,,,
DOM,2018,10782053.0,7934.98141208525,73.232,80.2159271240234,5.861,43.7
ECU,2018,17049547.0,6303.91892523596,77.094,96.0210418701172,3.53,45.4
EGY,2018,105682094.0,2484.70315630508,71.367,79.9868392944336,9.855,
SLV,2018,6219807.0,4183.54620971358,72.555,67.7265930175781,4.006,38.6
GNQ,2018,1616422.0,8102.47084834031,61.191,,7.967,
ERI,2018,3192760.0,,67.067,42.9468307495117,5.511,
EST,2018,1321977.0,23618.1361254581,78.2439024390244,112.759696960449,5.412,30.3
SWZ,2018,1168929.0,3986.10557163026,59.411,,26.369,
ETH,2018,112664152.0,747.968143637014,65.412,,2.802,
FRO,2018,50998.0,62524.0387361638,82.4951219512195,,,
FJI,2018,917180.0,6085.41979209299,67.81,91.2016844638292,4.335,
FIN,2018,5515525.0,49654.2497035329,81.7341463414634,153.651428222656,7.361,27.3
FRA,2018,67158348.0,41418.1766484844,82.6756097560976,103.773330688477,9.018,32.4
PYF,2018,279815.0,21925.616043938,82.783,,11.572,
GAB,2018,2212318.0,7624.2775233771,66.306,,20.439,
GMB,2018,2399632.0,696.219806960615,63.04,,4.127,
GEO,2018,3726549.0,4804.0546040444,73.341,111.162422180176,12.667,36.4
DEU,2018,82905782.0,48874.8595028454,80.8926829268293,100.837303161621,3.384,31.9
GHA,2018,30637585.0,2196.61290615342,64.122,67.7538223266602,3.253,
GIB,2018,34854.0,,82.154,,,
GRC,2018,10732882.0,19873.4015238771,81.7878048780488,103.891693115234,19.179,32.9
GRL,2018,56023.0,54545.135857765,71.9675609756098,,,
GRD,2018,115691.0,10083.021279225,74.808,,,43.8
GUM,2018,162679.0,37195.9503070464,77.439,,5.449,
GTM,2018,16845685.0,4352.94651790253,72.726,54.1130104064941,2.283,
GIN,2018,12704774.0,933.273615633705,59.349,37.6615683388653,4.787,29.6
GNB,2018,1922168.0,808.531613218504,60.502,,3.127,34.8
GUY,2018,791556.0,6048.38697180418,68.896,,13.627,
HTI,2018,10962362.0,1496.38048970156,64.019,,13.878,
HND,2018,9765210.0,2464.64241531918,72.814,,5.648,48.9
HKG,2018,7452600.0,48537.5668888343,84.869756097561,108.210166931152,2.805,
HUN,2018,9775564.0,16425.2050299693,76.0658536585366,103.749549865723,3.708,29.6
ISL,2018,352721.0,74452.1890731447,82.8609756097561,114.649406433105,2.704,
IND,2018,1374659064.0,1966.25455171679,70.71,75.7847900390625,7.652,34.5
IDN,2018,269951846.0,3860.95353077708,70.338,93.4309363897896,4.387,36.3
IRN,2018,86117998.0,4631.78709016514,76.195,,12.195,37.4
IRQ,2018,40265624.0,5646.68932074742,71.514,,13.49,
IRL,2018,4867316.0,81248.3135388,82.2048780487805,154.908294677734,5.741,30.6
IMN,2018,83805.0,89393.8244248812,80.596,,,
ISR,2018,8882800.0,42233.2610344935,82.8024390243903,96.6557464599609,3.917,38.6
ITA,2018,60421760.0,34746.3441392416,83.3463414634146,101.526412963867,10.61,35.2
JAM,2018,2820097.0,5578.10346083169,71.793,86.6602401733398,5.47,35.6
JPN,2018,126811000.0,39751.1330982711,84.2109756097561,102.425148010254,2.467,
JOR,2018,10462306.0,4145.43989673265,75.774,89.7929077148438,18.257,
KAZ,2018,18932727.0,9472.48527327758,73.15,102.058312580195,4.85,27.8
KEN,2018,50207107.0,1836.45275528993,62.676,,4.284,
KIR,2018,122084.0,1912.73798131035,66.855,,,
PRK,2018,25931147.0,,73.031,,2.757,
KOR,2018,51585058.0,33447.1562836166,82.6268292682927,99.3186569213867,3.824,33.7
XKX,2018,1797086.0,4384.18624084947,78.696,,,
KWT,2018,4323515.0,32067.9623689512,79.722,,2.204,
KGZ,2018,6444078.5,1283.52040333083,71.4,92.4328793827586,3.67,27.7
LAO,2018,7128045.0,2545.1075420815,67.634,66.194380991429,2.9,38.8
LVA,2018,1927174.0,17252.1710428626,74.7829268292683,109.155700683594,7.412,35.1
LBN,2018,5984119.0,9174.53666204759,79.729,,10.745,
LSO,2018,2183603.0,1170.65569702819,53.733,,16.625,
LBR,2018,4944726.0,692.203127129794,60.853,,3.056,
LBY,2018,6849055.0,11196.5854810844,72.794,,18.836,
LIE,2018,38246.0,174988.775083446,83.0414634146342,112.010162353516,,
LTU,2018,2801543.0,19368.5391045353,75.6804878048781,103.014022827148,6.147,35.7
LUX,2018,607950.0,116786.511654677,82.2951219512195,106.983123779297,5.589,35.4
MAC,2018,658900.0,83761.8171798142,84.928,92.7108001708984,1.834,
MDG,2018,27494926.0,500.45718552916,65.27,35.9789156556509,2.297,
MWI,2018,18528081.0,533.203173686705,63.276,38.4567909240723,5.014,
MYS,2018,32910967.0,10901.8019954421,75.644,79.6654891967773,3.3,41.2
MDV,2018,473099.0,11423.2838427029,80.013,76.4182586669922,4.95,
MLI,2018,20442030.0,835.086710561793,59.393,38.9281616210938,1.62,36.0
MLT,2018,484630.0,33332.1905601302,82.4487804878049,104.642509460449,3.658,28.7
MHL,2018,45285.0,4858.12079054875,64.5,,,
MRT,2018,4337685.0,1722.93528854073,65.31,35.3903694152832,10.407,
MUS,2018,1265577.0,11643.4605962124,74.4163414634146,91.4171371459961,6.426,
MEX,2018,124573711.0,10084.7937562021,74.015,105.964653015137,3.275,46.0
FSM,2018,109909.0,3566.58690371125,71.318,,,
MDA,2018,2707203.0,4156.44981956646,70.492,95.9159164428711,1.196,25.7
MCO,2018,38154.0,188298.315668437,,,,
MNG,2018,3208189.0,4107.64288528468,71.199,91.1449660838225,5.377,32.7
MNE,2018,622227.0,8850.3749248372,76.8414634146342,91.4442672729492,15.19,36.8
MAR,2018,35839760.0,3501.69799804688,73.986,79.0162582397461,9.271,
MOZ,2018,29018644.0,517.507260258101,60.526,30.3368650804695,3.604,
MMR,2018,52272247.0,1298.21310320785,66.465,75.6469802856445,0.767,
NAM,2018,2577327.0,5308.60813408705,62.586,,19.877,
NRU,2018,11477.0,11408.6947593898,63.234,,,
NPL,2018,28079689.0,1179.19843190389,68.979,,10.559,
NLD,2018,17231624.0,53955.0770024266,81.8121951219512,114.50032043457,3.832,28.1
NCL,2018,283541.0,34902.8968780031,80.0030975609756,,11.702,
NZL,2018,4900600.0,43228.6976473771,81.7073170731707,112.411079406738,4.335,
NIC,2018,6400080.0,2035.16750115975,73.85,,5.2,
NER,2018,22188069.0,578.568035680892,62.454,,0.535,37.3
NGA,2018,204938755.0,2057.87944554011,52.554,42.1684494018555,5.067,35.1
MKD,2018,1889051.0,6713.98925398989,76.6487804878049,83.3533935546875,21.208,33.0
MNP,2018,49077.0,26509.3628379893,,,,
NOR,2018,5311916.0,82792.8427113304,82.7585365853659,117.714706420898,3.801,27.6
OMN,2018,4597877.0,19901.7615642016,77.966,104.058486938477,1.8,
PAK,2018,226928892.0,1569.33814626355,66.482,37.7495130334641,4.083,29.6
PLW,2018,17814.0,16197.7254546986,,,,
PAN,2018,4167860.0,16151.3273478476,77.863,,5.161,49.2
PNG,2018,9394513.0,2566.36833735041,65.182,44.4107818603516,2.635,
PRY,2018,6427382.0,6258.44991640954,73.568,,6.217,46.0
PER,2018,31897584.0,6978.49121548627,76.009,98.6095199584961,3.492,42.4
PHL,2018,109465287.0,3168.51036606257,71.689,82.0352410959823,2.338,42.3
POL,2018,37974750.0,15658.2120316794,77.6024390243903,110.541938781738,3.835,30.2
PRT,2018,10283822.0,23541.1401075289,81.3243902439024,118.456207275391,6.994,33.5
PRI,2018,3193354.0,31615.0667918433,79.77,93.1135482788086,9.2,
QAT,2018,2580734.0,71039.8490579352,80.898,102.445457458496,0.11,
ROU,2018,19473970.0,12502.2624061935,75.3585365853659,86.5577163696289,4.187,35.8
RUS,2018,145398106.0,11211.8876953125,72.6621951219512,99.2135009765625,4.871,35.3
RWA,2018,12487996.0,771.773521962568,66.251,41.1796913146973,10.759,
WSM,2018,207582.0,4231.81409469194,72.636,,8.639,
SMR,2018,34522.0,47950.6880557136,,60.3284683227539,,
STP,2018,210187.0,1825.59971753966,68.355,83.6495611073599,8.714,
SAU,2018,30196281.0,28036.0264674095,77.212,105.882858276367,6.029,
SEN,2018,15914498.0,1452.55612562445,68.097,,3.455,38.3
SRB,2018,6982604.0,7559.86165747394,75.890243902439,95.2566604614258,12.733,35.0
SYC,2018,96762.0,18440.2340460932,72.8414634146341,108.274063110352,,32.1
SLE,2018,7554563.0,845.914540460932,59.796,41.5716514587402,3.192,35.7
SGP,2018,5638676.0,66840.6373389791,83.2975609756098,105.844299316406,3.613,
SXM,2018,39712.0,31708.3110124742,75.131,,,
SVK,2018,5446771.0,19573.3717031314,77.2658536585366,91.7815399169922,6.544,25.0
SVN,2018,2073894.0,25888.0481065655,81.3780487804878,113.556167602539,5.108,24.6
SLB,2018,709101.0,2278.20633913383,70.173,,0.72,
SOM,2018,15452487.0,509.525802439801,56.375,,18.738,
ZAF,2018,58613001.0,6914.1780318076,65.674,108.520568847656,26.906,
SSD,2018,10122977.0,,55.95,,12.952,
ESP,2018,46797754.0,30592.1264795541,83.4317073170732,119.430198669434,15.255,34.7
LKA,2018,21670000.0,4360.58473469252,75.748,96.1318757373846,4.318,
KNA,2018,47008.0,22901.3816403197,71.467,,,
LCA,2018,177017.0,11642.7403185172,73.357,89.1981811523438,19.329,
MAF,2018,36012.0,,80.614,,,
VCT,2018,104926.0,8428.12677153069,74.128,,18.984,
SDN,2018,44230596.0,731.027465820313,65.681,48.3620414733887,12.303,
SUR,2018,599513.0,6665.74180472239,72.553,75.9917297363281,7.693,
SWE,2018,10175214.0,54181.9069780904,82.5585365853659,140.821746826172,6.365,30.0
CHE,2018,8514329.0,85217.3691512274,83.7536585365854,104.188026428223,4.713,33.1
SYR,2018,19577845.0,1098.0668642357,70.145,,13.497,
TJK,2018,9307333.0,834.288404578801,70.353,,11.437,
TZA,2018,57437145.0,1023.10626220703,66.535,28.7732619064766,2.393,40.5
THA,2018,71376079.0,7099.77650081458,78.662,109.732723814478,0.765,36.4
TLS,2018,1275959.0,1219.46598597604,68.017,83.1018888853337,3.778,
TGO,2018,8258778.0,851.130806891807,60.244,,2.898,42.5
TON,2018,105567.0,4638.89774268789,70.779,,2.248,
TTO,2018,1359193.0,18076.3565550233,73.802,,3.498,
TUN,2018,11765514.0,3628.10366464236,75.95,,15.459,
TUR,2018,81407204.0,9568.83506330228,77.563,112.115409851074,10.956,42.4
TKM,2018,6655524.0,6125.05169712085,68.796,,4.044,
TCA,2018,41559.0,27160.1579568902,76.443,95.269436445907,,
TUV,2018,10751.0,4466.12034928245,64.212,80.4283599853516,,
UGA,2018,41565831.0,792.16570022814,62.714,,3.25,
UKR,2018,45208907.0,3059.0517578125,71.5826829268293,85.8331909179688,8.799,26.1
ARE,2018,9346701.0,45689.8570040215,79.627,,2.236,26.4
GBR,2018,66460344.0,43203.8141057739,81.2560975609756,120.190452575684,4.12,33.7
USA,2018,326838199.0,63201.0458483771,78.6390243902439,99.2755813598633,3.896,41.4
URY,2018,3394534.0,19249.9401532664,77.611,117.769058227539,8.336,39.7
UZB,2018,32373490.0,1813.08530813664,71.149,94.9465096520158,5.389,
VUT,2018,285259.0,3206.68930842127,69.795,,5.326,
VEN,2018,29807592.0,,71.979,,5.46,
VNM,2018,96237319.0,3222.31003125366,73.976,90.6353109471527,1.161,35.7
VIR,2018,107001.0,36663.2087550584,79.5195121951219,,12.407,
PSE,2018,4569087.0,3562.33094270256,74.793,88.1210632324219,26.256,
YEM,2018,34085182.0,633.887206000087,64.575,,17.584,
ZMB,2018,17973569.0,1463.89997855593,62.342,,5.033,
ZWE,2018,15034452.0,2271.8533351306,61.414,,6.793,
