country,year,SP.POP.TOTL,NY.GDP.PCAP.CD,SP.DYN.LE00.IN,SE.SEC.ENRR,SL.UEM.TOTL.ZS,SI.POV.GINI
WLD,2017,7614113551.5,10731.6554708352,72.4954123911282,75.461311340332,5.90723141254145,
AFG,2017,35688935.0,525.469770891619,63.016,55.4021492004395,11.184,
ALB,2017,2873457.0,4531.03220675893,79.047,97.5743713378906,13.616,33.1
DZA,2017,41689299.0,4554.66753957828,75.743,,12.0,
ASM,2017,51586.0,11863.6839452565,,,,
AND,2017,73763.0,40672.9943348258,,94.3697509765625,,
AGO,2017,30234839.0,2437.25971190821,61.68,,16.61,
ATG,2017,90468.0,16924.7894487758,78.268,116.530403137207,,
ARG,2017,44288894.0,14532.5009308511,76.833,110.412406921387,8.347,41.4
ARM,2017,2979400.0,3869.05373867752,74.906,,17.704,33.6
ABW,2017,108735.0,28440.051963759,75.903,,,
AUS,2017,24592588.0,53901.7145392154,82.5,153.576126098633,5.592,
AUT,2017,8797566.0,47163.7425775142,81.6439024390244,100.337898254395,5.561,29.7
AZE,2017,9854033.0,4147.1981423222,72.248,77.4080343707927,5.0,
BHS,2017,390485.0,31337.1832464755,73.632,,9.8,
BHR,2017,1501116.0,24784.7693514607,79.689,101.757507324219,1.194,
BGD,2017,162186147.0,1811.08221668646,71.788,64.8559520731683,4.372,
BRB,2017,280171.0,19692.7606711615,76.936,110.007057189941,8.622,
BLR,2017,9458989.0,5785.53397723676,74.1292682926829,96.0117721557617,5.648,25.4
BEL,2017,11375158.0,44035.3239358548,81.4926829268293,158.670288085938,7.09,27.4
BLZ,2017,373202.0,6072.58267640581,73.562,84.7784423828125,6.596,
BEN,2017,12039780.0,1054.97408141687,59.856,,1.659,
BMU,2017,63578.0,112339.425587467,82.351,85.4934060936789,,
BTN,2017,754335.0,3435.28804814561,70.847,86.6147003173828,3.016,37.4
BOL,2017,11344587.0,3306.30301176558,67.701,90.6840209960938,3.655,44.6
BIH,2017,3428682.0,5345.01985489192,76.935,84.2743606567383,20.527,
BWA,2017,2266747.0,7104.96401088027,66.753,,19.664,
BRA,2017,204703445.0,10080.5092817775,74.827,103.015960693359,12.792,53.3
VGB,2017,32699.0,,74.785,91.7039413452148,,
BRN,2017,432772.0,28024.3824618568,74.722,91.6632308959961,9.316,
BGR,2017,7075947.0,8381.88134621669,74.8146341463415,103.46102142334,6.164,40.4
BFA,2017,19894407.0,709.091535894695,59.536,37.3736114501953,4.656,
BDI,2017,11506762.0,236.694472592753,61.553,49.8075103759766,1.247,
CPV,2017,512893.0,3893.09572292025,76.593,87.0911026000977,12.24,
KHM,2017,16073372.0,1826.35391688754,70.515,49.1536193243565,0.141,
CMR,2017,24128601.0,1496.08951771242,60.81,50.6370092894312,3.568,
CAN,2017,36545075.0,45129.628116623,81.8329268292683,111.802101135254,6.426,33.3
CYM,2017,64535.0,80053.9444506891,,102.868068833652,,
CAF,2017,4793511.0,432.324025684263,53.721,15.42516040802,5.534,
TCD,2017,15622759.0,640.117048532702,52.308,21.3540096282959,1.116,
CHI,2017,164319.0,55806.5709126142,81.331,,7.12,
CHL,2017,18558868.0,14879.9086230423,80.35,102.294822692871,7.257,45.3
CHN,2017,1396215000.0,8817.04560829162,77.248,,4.47,39.1
COL,2017,48131078.0,6479.53231292429,76.646,99.2193298339844,9.086,49.7
COM,2017,756669.0,1423.9248027797,63.625,57.2523619941767,4.03,
COD,2017,87083398.0,436.584534687385,59.411,,4.601,
COG,2017,5351011.0,2211.63309874797,63.76,,20.611,
CRI,2017,4913177.0,12317.0902771304,79.377,123.834991455078,7.729,48.3
CIV,2017,26733372.0,1964.29930338343,58.48,46.8549613952637,3.272,
HRV,2017,4041407.0,13902.6310485422,77.8268292682927,104.214416503906,11.208,30.4
CUB,2017,11247829.0,8610.60829531998,77.529,99.2762908935547,1.7,
CUW,2017,160175.0,18938.2440469703,78.0170731707317,,,
CYP,2017,1254275.0,26696.990234375,81.328,100.332550048828,11.155,31.4
CZE,2017,10594438.0,20913.197632212,78.9780487804878,102.204696655273,2.893,24.9
DNK,2017,5764980.0,57521.5514992225,81.1024390243903,130.324432373047,5.833,28.7
DJI,2017,1054841.0,2618.95521147369,62.797,,26.064,41.6
DMA,2017,68496.0,7614.34028048137,67.525,,,
DOM,2017,10666843.0,7499.69286187019,73.063,79.9406814575195,5.832,42.2
ECU,2017,16759519.0,6233.32244797718,76.972,97.3971099853516,3.836,44.7
EGY,2017,103696057.0,2395.10333299491,71.302,79.361198425293,11.767,31.5
SLV,2017,6213533.0,4020.12671373919,72.311,66.9067306518555,4.385,38.0
GNQ,2017,1562396.0,7809.10465655488,60.821,,8.004,
ERI,2017,3150347.0,,66.577,41.8774299621582,5.577,
EST,2017,1317384.0,20851.5223496861,78.0926829268293,113.249786376953,5.807,30.4
SWZ,2017,1158195.0,3831.42595273032,57.895,,24.523,
ETH,2017,109666481.0,745.632449222154,64.838,,2.662,
FRO,2017,50182.0,59384.9862077969,82.2439024390244,,,
FJI,2017,918759.0,5826.84814087383,67.79,,4.324,
FIN,2017,5508214.0,46085.0174739036,81.6317073170732,153.583709716797,8.64,27.4
FRA,2017,66918020.0,38687.1626407164,82.5756097560976,103.756080627441,9.409,31.6
PYF,2017,280087.0,20826.9312492172,82.618,,11.573,
GAB,2017,2156900.0,6921.73373135624,66.189,,20.303,38.0
GMB,2017,2342189.0,642.522641296331,62.995,,5.157,
GEO,2017,3728004.0,4418.75206546679,73.57,109.0791015625,13.939,37.9
DEU,2017,82657002.0,45526.5999576533,80.9926829268293,101.095642089844,3.781,31.3
GHA,2017,30008354.0,2012.97025750655,64.013,66.3819198608398,3.369,
GIB,2017,34245.0,,81.83,143.636352539062,,
GRC,2017,10754679.0,18631.9930129293,81.2878048780488,104.228790283203,21.413,34.4
GRL,2017,56172.0,50765.7494665372,71.9321951219512,,,
GRD,2017,115438.0,9751.42661155932,74.765,,,
GUM,2017,163490.0,36779.0078903909,77.155,,5.418,
GTM,2017,16567357.0,4324.99607911366,72.551,54.0077896118164,2.462,
GIN,2017,12385659.0,833.598621691121,59.109,,4.826,
GNB,2017,1877072.0,783.123186602022,60.066,,3.066,
GUY,2017,768479.0,6178.6650437298,68.667,,13.462,
HTI,2017,10817754.0,1395.23945184461,63.854,,13.881,
HND,2017,9588137.0,2413.0076562942,72.692,50.7352905273438,5.528,49.4
HKG,2017,7393200.0,46160.429791493,84.6956097560976,106.83757019043,3.124,
HUN,2017,9787966.0,14621.2395956755,75.8170731707317,104.29077911377,4.156,30.6
ISL,2017,343400.0,72010.1490316258,82.6609756097561,115.741142272949,2.742,26.1
IND,2017,1359657400.0,1950.10468280866,70.467,74.5972671508789,7.618,35.9
IDN,2017,267346658.0,3798.88326177649,69.936,91.5816468000954,3.783,36.4
IRN,2017,85026754.0,5753.11544659399,75.971,84.7548294067383,12.232,36.7
IRQ,2017,39337353.0,4759.2846435467,70.413,,13.02,
IRL,2017,4807388.0,72499.3268743015,82.1560975609756,125.307121276855,6.713,31.4
IMN,2017,83609.0,83481.3038489014,80.457,,,
ISR,2017,8713300.0,40997.9110240274,82.5512195121951,96.2929916381836,4.14,38.2
ITA,2017,60536709.0,32554.14668453,82.9463414634147,101.01001739502,11.211,35.9
JAM,2017,2815764.0,5259.31334136812,71.911,87.6734008789062,7.399,
JPN,2017,126972000.0,38834.0529341227,84.099756097561,101.882888793945,2.822,
JOR,2017,10234226.0,4065.61628749384,75.502,88.8758316040039,18.12,
KAZ,2017,18651931.0,8943.08416791984,72.95,102.142833602859,4.9,27.5
KEN,2017,49197766.0,1667.48447230835,62.481,,3.541,
KIR,2017,120275.0,1853.0511299437,66.597,,,
PRK,2017,25817709.0,,72.978,,2.846,
KOR,2017,51361911.0,31600.7358741365,82.6268292682927,99.105583190918,3.653,34.9
XKX,2017,1791019.0,4009.31799347588,78.783,,,29.0
KWT,2017,4154812.0,29047.6535822842,79.781,,2.227,
KGZ,2017,6306695.5,1221.39056490366,71.2,91.9519109544673,3.57,27.3
LAO,2017,7018147.0,2432.43059478511,67.434,66.1247784293668,3.268,
LVA,2017,1942248.0,15132.4958333982,74.6292682926829,110.723251342773,8.715,35.6
LBN,2017,6160128.0,8608.21084982387,79.654,,10.251,
LSO,2017,2157110.0,1069.36673247542,53.064,59.8201412049312,16.401,44.9
LBR,2017,4848925.0,699.269095727404,60.553,,3.066,
LBY,2017,6738770.0,9965.83236729757,72.482,,19.02,
LIE,2017,37962.0,170547.092298954,83.7463414634147,117.094329833984,,
LTU,2017,2828403.0,16884.7100319318,75.4804878048781,102.791778564453,7.073,37.3
LUX,2017,596336.0,110193.213797228,82.0951219512195,106.78434753418,5.523,34.5
MAC,2017,648400.0,77704.9215312666,84.563,97.421989440918,1.987,
MDG,2017,26788375.0,491.866848718929,65.094,36.299888347628,2.119,
MWI,2017,18039715.0,495.769683367165,62.977,38.4798812866211,5.039,
MYS,2017,32355644.0,9862.54806612235,75.476,83.7138519287109,3.41,
MDV,2017,458287.0,10509.628805812,79.943,,5.401,
MLI,2017,19813011.0,775.536492065709,59.132,39.5736885070801,1.494,
MLT,2017,467999.0,30259.3952629768,82.3463414634146,103.138412475586,4.002,29.2
MHL,2017,46529.0,4592.83457628576,64.27,,,
MRT,2017,4210600.0,1615.00401327323,65.083,31.6240005493164,10.336,
MUS,2017,1264887.0,10841.6847754844,74.5146341463415,92.5403289794922,6.752,36.8
MEX,2017,123400057.0,9649.27816772402,74.138,105.11018371582,3.419,
FSM,2017,109481.0,3279.10779039285,71.467,,,
MDA,2017,2755189.0,3453.26727720294,70.516,94.3638229370117,1.586,25.9
MCO,2017,37678.0,170663.375247872,,,,
MNG,2017,3148917.0,3645.96708669551,70.237,,6.359,
MNE,2017,622373.0,7803.35824465203,76.4853658536585,90.6022262573242,16.082,36.9
MAR,2017,35446392.0,3296.52661132813,73.66,78.5361022949219,9.223,
MOZ,2017,28166393.0,470.93856305196,59.771,37.0113792419434,3.539,
MMR,2017,51894938.0,1272.82241830603,65.843,71.2600784301758,1.356,30.7
NAM,2017,2506853.0,5143.96072323076,62.293,,21.733,
NRU,2017,11324.0,9613.41209082575,62.988,,,
NPL,2017,28011258.0,1034.28374906846,68.91,73.9423522949219,10.66,
NLD,2017,17131296.0,49513.6817346384,81.7609756097561,115.225227355957,4.837,28.5
NCL,2017,283546.0,32354.7102832901,77.5390243902439,,11.676,
NZL,2017,4813600.0,42913.186956185,81.8585365853659,112.943313598633,4.736,
NIC,2017,6316231.0,2182.61875100395,73.554,,3.3,
NER,2017,21435446.0,521.804130023434,62.16,25.3490695953369,0.554,
NGA,2017,200254579.0,1876.34027111773,52.305,,4.828,
MKD,2017,1898657.0,5955.2973863451,75.9536585365854,84.6865386962891,22.857,34.2
MNP,2017,49959.0,31225.6049960968,,,,
NOR,2017,5276968.0,76131.8384032764,82.609756097561,117.301460266113,4.164,27.0
OMN,2017,4537396.0,17820.0661809335,77.924,101.806747436523,2.522,
PAK,2017,223273967.0,1519.23459514248,66.297,35.8526761779574,3.215,
PLW,2017,17812.0,16034.1342914889,,,,
PAN,2017,4098707.0,15694.6297454295,77.795,76.9188385009766,5.338,49.9
PNG,2017,9178714.0,2477.76530986323,65.103,,2.569,
PRY,2017,6338660.0,6152.26711537703,73.644,,6.138,48.5
PER,2017,31324637.0,6736.16693725487,75.879,100.209571838379,3.691,43.3
PHL,2017,108119693.0,3038.12124955619,71.516,84.5040588378906,2.552,
POL,2017,37974826.0,13913.3402919927,77.7536585365854,109.45922088623,4.867,29.7
PRT,2017,10300300.0,21442.3842768879,81.4243902439025,117.426628112793,8.869,33.8
PRI,2017,3325286.0,31108.7527508912,79.258,,10.8,
QAT,2017,2545820.0,63279.8556949332,80.717,102.306419372559,0.14,35.1
ROU,2017,19588715.0,10727.9822007426,75.209756097561,88.3843231201172,4.927,36.0
RUS,2017,145293260.0,10658.9130859375,72.4514634146342,97.5206298828125,5.238,35.5
RWA,2017,12202060.0,758.301002985965,65.941,39.6912117004395,11.875,
WSM,2017,205415.0,4307.59381964907,72.59,,9.4,
SMR,2017,33825.0,45192.0279766943,,,,
STP,2017,206970.0,1555.79477812888,68.267,90.3803787231445,8.808,40.7
SAU,2017,30977355.0,23081.2045336558,77.16,105.574378967285,5.89,
SEN,2017,15475002.0,1356.80518449031,67.75,,4.078,
SRB,2017,7020858.0,6548.03653824187,75.5390243902439,95.6576766967773,13.477,36.1
SYC,2017,95843.0,17480.3651911372,74.3,112.311210632324,,
SLE,2017,7379299.0,788.486867334833,58.652,40.0794486999512,3.834,
SGP,2017,5612253.0,61162.0973932771,83.0951219512195,107.574600219727,4.2,
SXM,2017,38996.0,34701.3058494468,75.03,,,
SVK,2017,5439232.0,17645.5298716761,77.1658536585366,91.2535934448242,8.142,23.2
SVN,2017,2066388.0,23303.077705959,81.0292682926829,114.595596313477,6.564,24.2
SLB,2017,685672.0,2143.57465243959,69.988,,0.725,
SOM,2017,14916629.0,510.939952988052,55.654,,18.523,
ZAF,2017,57635162.0,6618.33508255701,65.402,111.627403259277,27.035,
SSD,2017,10259154.0,,55.309,,13.111,
ESP,2017,46593236.0,28367.9392609439,83.2829268292683,120.555923461914,17.224,34.7
LKA,2017,21444000.0,4401.05567045499,75.403,94.2680581739545,4.046,
KNA,2017,47050.0,22464.9899633959,71.84,,,
LCA,2017,176342.0,11333.1963940441,73.127,89.3643493652344,19.136,
MAF,2017,36837.0,,78.59,,,
VCT,2017,105663.0,7988.04445019298,74.305,,19.006,
SDN,2017,42714306.0,966.505676269531,65.445,48.9796409606934,12.953,
SUR,2017,593713.0,6049.52128553675,72.417,,7.888,
SWE,2017,10057698.0,53300.8587281785,82.409756097561,142.641586303711,6.718,28.8
CHE,2017,8451840.0,82254.3769269767,83.5512195121951,103.900062561035,4.797,32.7
SYR,2017,19224668.0,851.502005254153,68.481,,13.597,
TJK,2017,9085946.0,829.45714764957,69.905,,11.487,
TZA,2017,55652890.0,986.674011230469,65.999,26.8233018045341,2.303,
THA,2017,71160187.0,6413.09182530343,78.394,109.502639199535,0.83,36.4
TLS,2017,1251703.0,1266.17767952941,67.745,81.1481134578215,4.248,
TGO,2017,8057140.0,792.765487219069,60.154,61.2385215759277,3.744,
TON,2017,105356.0,4365.92932788383,70.713,,2.131,
TTO,2017,1356633.0,17720.4972365332,74.23,,3.394,
TUN,2017,11650498.0,3619.03247319953,75.845,,15.33,
TUR,2017,80312698.0,10695.550196231,77.141,112.977333068848,10.919,43.5
TKM,2017,6507061.0,5828.4816623489,68.916,,4.044,
TCA,2017,39913.0,25779.6122366146,76.702,84.9836333878887,,
TUV,2017,10869.0,4165.66338700106,64.148,,,
UGA,2017,40177388.0,765.218332297361,62.115,24.0003346678213,3.428,
UKR,2017,45436041.0,2604.28759765625,71.7809756097561,86.7886962890625,9.5,26.0
ARE,2017,9223225.0,42340.5917145576,79.504,81.2523574829102,2.462,
GBR,2017,66058859.0,40572.1214823783,81.2560975609756,125.731430053711,4.452,32.6
USA,2017,325122128.0,60322.2614241747,78.5390243902439,98.9523391723633,4.355,41.2
URY,2017,3388438.0,19184.6626659717,77.625,116.472846984863,7.89,39.5
UZB,2017,31819178.0,2190.60411562888,71.01,93.8775736591193,5.83,
VUT,2017,278507.0,3159.92716050347,69.71,,5.287,
VEN,2017,30565323.0,,71.943,84.1052017211914,5.045,
VNM,2017,95176977.0,2956.10992127753,73.963,88.9568529473604,1.874,
VIR,2017,107281.0,35365.0693039774,79.3682926829268,,12.217,
PSE,2017,4454805.0,3620.36048715937,74.833,88.2223892211914,25.677,
YEM,2017,33090921.0,811.165963877611,65.957,,18.603,
ZMB,2017,17441320.0,1483.46577328065,62.12,,4.529,
ZWE,2017,14812482.0,3448.08253696926,60.709,,6.344,44.3
