country,year,co2,ch4,n2o,co2e_100yr,co2e_20yr
BRA,2022,1963124439.167832,37278940.55629522,1172871.4974210693,3352223320.009491,5383768133.757307
BRB,2022,4901218.200727899,13743.842893384512,305.7455581013178,5360389.584802653,6096322.2538745785
BRN,2022,28378409.5416105,335913.65836986195,1014.3443945242384,38631515.22570923,57162735.3543492
BTN,2022,6457694.727543538,79990.3821168055,1371.1172139399596,9107380.942590395,13359001.416441236
BVT,2022,0.0,0.0,0.0,0.0,0.0
BWA,2022,36498228.21002786,235386.74631351215,4111.113908591631,45016817.75576701,58578062.89545193
CAF,2022,5954213.940023976,454942.11001491814,18894.429439102405,24681861.276381563,50051355.00831906
CAN,2022,1798217744.6846879,7945141.517322661,268219.46487267874,2135801403.1342344,2593943961.9187875
CCK,2022,39592.13676125201,11.695314348941467,1.1413449389011787,40223.47644697067,40849.75126010466
CHE,2022,73670582.54126039,425816.50155345513,17187.32147058608,93547178.93431798,119768509.69410837
CHL,2022,227148202.5050737,1478316.6210604853,51776.18058458942,303775364.8664387,401099225.79715127
CHN,2022,27808989781.134964,158215952.2152914,3028755.54256363,34041926805.32423,42975643307.81515
CIV,2022,60093013.72071462,686082.1408691625,20544.744212454054,89743658.68521968,132171825.61347184
CMR,2022,55734770.580652185,1612640.5256322802,38563.5103978035,118357400.84308185,212400309.64752653
COD,2022,63152280.84911552,1703567.144105315,23372.975183858533,122330129.15165736,219202254.0026641
COG,2022,30726185.953037977,1092455.9260219394,3523.608175790215,62962758.349555,122122953.95741744
COK,2022,392286.7265689185,1183.282804511964,32.12471111987031,433872.5261083623,497028.7759723535
COL,2022,231048305.9293609,6411471.418284689,140260.307512726,464409321.1978593,827342346.8484447
COM,2022,1367522.0333009479,28621.440670797198,298.3088021953906,2239340.5271705436,3769761.0163145526
CPV,2022,3372980.07566386,10582.19705282983,462.2258596541678,3793803.1594977044,4358512.001631501
CRI,2022,22572083.588365808,438524.6719277352,8479.593035985356,38063604.17216041,62800499.911586486
CUB,2022,73773630.35717559,884531.5810227654,25604.823105818097,106526070.30799273,155370129.10172263
CUW,2022,4906504.118135795,1001.8981943627801,107.9085606927267,4963723.980065476,5017297.709502254
CXR,2022,76246.33258311276,51.40044049669779,2.5626211550764353,78349.31929961986,81102.32260013097
CYM,2022,2351222.458590418,1934.1989523491736,55.449941918365454,2419209.12970554,2522811.2774872365
CYP,2022,16043840.96498936,131354.91684045416,2005.7235894909625,21039416.09421709,29094752.472468223
CZE,2022,203424871.7530707,885758.9395490999,44101.797136270216,248909190.36355728,307722894.92657965
DEU,2022,1430179004.3063817,4589650.910407777,258248.95450872486,1657937665.781476,1924117612.2402294
DJI,2022,3951596.6532867462,80761.96167034334,1712.5410050229525,6650016.9647045005,10965242.642947137
DMA,2022,832171.4780668935,3928.2060183678386,63.836628570616725,956844.7615461291,1167250.778474611
DNK,2022,84509762.23698856,814880.280708657,36196.43020185044,118009939.97342065,162373619.45617968
DOM,2022,63625463.53712443,792201.5078787779,19716.36590112972,94701257.87683895,141756975.04930937
DZA,2022,520014641.30615693,6180806.6375288805,62622.209640236164,716034584.0836823,1050820148.6640154
ECU,2022,100560270.88000925,1504102.4249818935,32084.964692150632,152736328.83045617,235227326.02605528
EGY,2022,609745861.1720313,3962181.0564718544,171857.84410627017,801812034.6136824,1047188609.4301785
ERI,2022,9675776.190853385,284706.2318472733,8006.100475744479,19752724.179914042,34952828.08045152
ESH,2022,3317714.6862575347,11331.259098956541,281.8350297970736,3703199.2105458067,4310444.59372903
ESP,2022,562783326.4031719,3321531.6246882416,167256.66030882078,709157287.3183905,895315226.2826786
EST,2022,43766825.59397229,93856.87730128915,13044.605679804845,50449871.2877869,55917523.546707585
ETH,2022,105862357.28806107,7784665.990617896,306575.1668747152,407560395.7079327,822364442.3135364
FIN,2022,161581672.14627433,400017.2182883752,47698.89677864506,188176409.94136676,211578910.49225894
FJI,2022,6628300.710485974,58144.53398624997,913.5166429464927,8925003.3380286,12554569.689757403
FLK,2022,11648893.611271061,117.95146165706578,7906.6628347548385,13810691.138700053,13816986.259794695
FRA,2022,822753350.6683251,4744226.931211365,265878.49238255963,1054621205.6667341,1338481778.524222
FRO,2022,2332024.8680872177,3407.5850784588492,466.8994530058167,2553253.178470097,2735467.8534603463
FSM,2022,836581.0205434735,2273.484416460107,72.02422555034696,919086.4525504619,1040540.8268799623
GAB,2022,26527141.320169583,775289.8162246466,2963.2644514266344,51318508.181914896,95392024.0738661
GBR,2022,770565665.9057554,3758244.11361334,225196.95708911738,965102137.7795202,1196543086.0130293
GEO,2022,37921767.76600499,259860.91796049324,11483.442961284478,49141586.95788102,64148344.25647782
GGY,2022,768095.6813437222,221.40039841482417,51.15345713813719,788122.3459444256,799976.2067672692
GHA,2022,81238440.28713407,1140080.5841950835,26538.17530431418,124594379.77484037,190658342.42780244
GIB,2022,8812374.486112447,2439.30369006378,502.39276857369293,9019664.821742075,9149589.459450947
GIN,2022,44382337.63187199,1263737.8638255296,33925.41533501626,90459275.87556434,159986206.01961684
GLP,2022,7105910.790104636,7337.976572640422,265.58310569336135,7379385.603664934,7772194.374578078
GMB,2022,5283455.99836724,70602.65052653324,2107.8772380038367,7830174.91853202,11594418.005701637
GNB,2022,4032261.236058032,137097.43747092906,4121.7348626383955,8999223.001359267,16305652.154664684
GNQ,2022,19503930.485597115,400457.5386399774,410.8643345980514,31329051.013919316,53234723.54066535
GRC,2022,176582939.2423031,696430.7961975686,31320.52330680455,216277993.50863856,265232611.85455734
GRD,2022,1395741.4013141876,3514.8404904011095,77.6500070630675,1519932.7574985316,1706277.1408058207
GRL,2022,2039553.1648998924,4281.4802250764305,75.1538129249715,2176699.1912096245,2406122.1883714246
GTM,2022,52985392.23276218,1260760.2461370986,29331.690491822697,96688581.17383897,164875184.86722693
GUF,2022,1962693.5666723452,5583.57169593724,159.20618303251374,2161023.0564693306,2459258.766748403
GUM,2022,4359738.283085855,17066.391067713663,153.8195503279783,4877186.266932122,5787169.121215165
GUY,2022,23149651.54633311,456879.82648120855,2900.701564038677,36586798.94002306,60982335.04278897
HKG,2022,98934657.25287312,653089.6303975806,6926.273702242065,119293230.79975654,154069480.9323659
HMD,2022,0.0,0.0,0.0,0.0,0.0
HND,2022,34907450.566326566,660511.468242508,18006.963325895136,59589639.88929855,96704291.15551805
HRV,2022,47219836.86138132,243147.21843503456,16797.254395999516,59866576.12977477,74054229.25161347
HTI,2022,11062535.44660527,436989.00490806473,9305.406929059205,25765687.368319888,49072799.37363547
HUN,2022,120287488.84138626,593612.2774600381,55795.779998534825,157632547.07291612,195149660.30324462
IDN,2022,2020938602.498359,27326327.81533128,485872.1770781585,2949488514.0555153,4442514783.0682745
IMN,2022,1672286.4805556217,312.9877983460319,80.90489293153446,1702924.725136347,1719686.9031227631
IND,2022,5555650099.457105,58686327.718012854,1802867.6901645602,7825255499.079842,11077557801.55333
IOT,2022,281173.30100632267,30.743834710325743,9.391957150733907,284633.4278532732,286267.7188732864
IRL,2022,106595342.01768391,1272675.7156532155,49980.29751258554,156919986.35465503,226733329.57805032
IRN,2022,1871235476.4628124,18904736.488855295,177675.63479230762,2485807459.8409557,3525756090.4893365
IRQ,2022,566927375.9377244,10787423.961744865,41225.440698022096,887227468.6043285,1472278320.1171112
ISL,2022,15852599.588788442,39087.647575217685,2368.7398253504125,18309503.060880974,20695295.228902604
ISR,2022,142599849.1593192,1012273.6367634737,19066.907692272147,188864669.2430822,262267036.18307766
ITA,2022,717869006.0545964,2965349.7809931133,134141.97806107483,877456934.3581426,1073414125.7189084
JAM,2022,19723217.43993966,64077.61555753232,2426.0648750316027,22537255.947512496,26599743.649089944
JEY,2022,805422.2734631472,336.9626822216131,68.5696504355497,833339.529041181,851388.9864223398
JOR,2022,49660949.138018005,389951.433523387,10451.406357913795,69590525.8565524,98180624.93261752
JPN,2022,2549443393.2699876,3667974.8636536207,150065.6755522856,2743272039.4623804,2990578281.6153994
KAZ,2022,584151045.9869068,5122455.241732813,64817.329820209205,748756804.0883802,1023937869.9464096
KEN,2022,85753776.54735942,3470900.4095612885,117345.99339054119,214777108.3079612,400466673.16102576
KGZ,2022,39219148.80550053,615368.2096134103,12239.909686933192,59574754.60965024,92450499.0324975
KHM,2022,64582668.96420764,1826279.835929394,30984.002145228147,125098392.61488666,223835659.15696105
KIR,2022,979654.0016525246,2358.749983341868,79.89747134477078,1066124.6171289433,1192348.2209798517
KNA,2022,1156616.6136714711,2521.8965469377886,53.78498910999825,1240426.5054906001,1375807.332711245
KOR,2022,1409405010.566011,1972538.6869026225,103647.13762951925,1539240127.3668277,1681495545.7179844
KWT,2022,295424501.49424165,2681279.0201952388,7386.531689265737,405726773.0495752,586962287.7509955
LAO,2022,83838651.8720627,767425.8497804486,19420.65864503052,110531948.07242322,151450945.0282303
LBN,2022,47954255.39767881,289017.1678399989,7638.459873519161,63553655.86453395,85763045.7653719
LBR,2022,8436173.20160823,202672.23524261967,3147.5065068905305,15085034.090087913,25876259.286408626
XKX,2022,20727035.994609356,125511.12099458987,808.6590408784633,24462732.879088633,31148847.190135777
LBY,2022,172002713.67616045,2290992.798921288,12339.88385236851,249545025.70342007,382177518.2891895
LCA,2022,2037598.422430902,3776.895567220608,112.58211041277913,2345527.0229510516,2844151.039725602
LIE,2022,260635.28387210172,248.34591510109743,26.35367040148843,274916.05054319074,288112.4340227812
LKA,2022,59791319.45346834,934132.3888947127,13728.849090507385,90339548.8505133,141546503.45822334
LSO,2022,9686482.154025666,100836.84802924846,3027.1343838151574,13350811.92360186,18719992.16736033
LTU,2022,56665183.045244336,174797.31229848808,40156.764430446936,73810255.80500925,84712094.83833204
LUX,2022,12018458.413945246,40855.14740120231,1617.9066283999603,13742193.036919994,16132400.814887136
LVA,2022,35546219.913678855,207677.47069327315,17758.501058307178,47110434.48532374,59352315.54559062
MAC,2022,3325623.2542428295,3456.570864290504,462.81665467463984,3548435.9992179163,3732851.815673598
MAF,2022,979306.0122776635,84.68766495262328,20.568240783872138,987246.1211016186,991777.5455292239
MAR,2022,159400026.99590665,2030380.3273196246,57277.16552571681,234542682.9180519,347928413.2175199
MCO,2022,85763.1610857538,100.88326338236605,18.91141992334417,93876.0392891413,99224.16528836954
MDA,2022,31573328.49424382,198401.369712242,8719.57397243783,40062621.59488862,51532945.81103976
MDG,2022,41844919.6419236,1542734.3050658153,34340.73864122524,95846206.04669884,180518730.9675559
MDV,2022,5446294.377423994,10293.132512877506,335.957210108532,5819105.309660848,6370414.439060736
MEX,2022,1190693379.943494,17261161.348626148,834167.46801625,1945410150.5422912,2917857817.68285
MHL,2022,862608.4104158193,196.93527459579474,36.81848570221784,878140.2680730185,888666.1191744622
MKD,2022,17501634.981121812,200216.41240179207,3756.5588543858235,25760055.492778134,39259836.02091492
MLI,2022,69402452.55418696,1866858.9729696997,82806.92992458431,145049405.29874095,246015751.6660884
MLT,2022,9639523.922833228,12547.847261109258,803.0631168956436,10783329.595208831,12104475.494631412
MMR,2022,181714671.16199082,3195505.148814474,90529.51063280793,296727244.06458485,469182345.7751347
MNE,2022,9148545.880541727,110923.08060760588,841.1730473829244,12466072.184725486,18381922.957355622
MNG,2022,113829318.15823919,2324702.0233395626,91531.96546911079,203513235.6307942,327495939.45307326
MNP,2022,1098779.349399439,222.90634871590655,23.280786049296825,1111274.6429221309,1123199.482330857
MOZ,2022,56349954.763549685,979266.3534184975,17106.10570159225,89377895.82450347,142320181.02746648
MRT,2022,19082752.1050875,703166.0306457488,19564.763066512416,45589866.88860712,84953424.32233927
MSR,2022,128765.65510984343,27.664297437767427,4.723960238530403,130823.82181332856,132301.529662709
MTQ,2022,6190992.919658836,18686.913786052864,1979.2765813720353,7251545.448317596,8248200.530288908
MUS,2022,15408625.564393964,60410.07734482694,1232.5355512859437,20175089.230923947,28125114.403018605
MWI,2022,24631896.166096587,586820.4923769711,30420.072515302818,50072895.920415014,82380301.35175218
MYS,2022,686581289.2409182,3670834.2380603123,65014.96498644269,812664698.9997712,1010905462.2136853
MYT,2022,1375535.0511305272,862.6212457915195,93.37116085774393,1424536.9905137743,1470755.9313572552
NAM,2022,26102113.945573818,472820.7628304771,12527.816073523252,43335925.07769697,69310252.03237994
NCL,2022,11892568.790194001,55073.12409727042,353.26612175793633,13523541.533897767,16459866.400654914
NER,2022,39983264.64461579,1955752.3394479097,77922.13286028829,116961951.53128372,222718396.67453343
NFK,2022,71993.02500609892,10.633755050020437,2.8001936020533966,73056.03970393915,73623.57066553152
NGA,2022,361573089.63621354,13833319.09572433,250942.86477922977,847007020.3571286,1614957337.0957873
NIC,2022,17567967.774218366,880405.5617934559,19981.034909878887,47949903.90498095,95564928.08368929
NIU,2022,52321.53986608817,110.06272608077103,3.7361142633241164,56397.72780308275,62272.76259896775
NLD,2022,351604843.40149266,1278138.916355189,76875.8520557114,451402639.49828225,516675260.21058834
NOR,2022,243507239.87684262,3061989.8356038923,31119.80425312741,341356493.97869354,506242753.9206569
NPL,2022,49039399.730478555,1662782.035534532,44250.01361079428,107726900.22982442,196316017.4078038
NRU,2022,125750.84747058379,234.4820171818985,6.414359002791494,133958.65946537946,146495.7542167733
NZL,2022,96850086.91347022,2885786.936349214,53849.44914630247,195156914.87848252,354102978.8922595
OMN,2022,290957373.3271403,2730302.878885975,7634.319094000709,372453167.0969336,521032094.3067049
PAK,2022,554968870.9391311,16532210.789091775,490538.6303598832,1170178624.4830978,2074314973.440485
PAN,2022,71359073.13311833,341500.16779981286,10580.66931269359,85579413.36508152,106069800.57051104
PCN,2022,23325.206060898312,1.0503780236574771,0.9235709371399612,23607.467404137828,23663.205356426337
PER,2022,174079327.55870363,2529923.835567799,74067.88770506949,266577797.46055064,404164880.44833976
PHL,2022,404003505.5021461,4989732.228667238,86977.56101428262,580225046.9189498,860888213.5518625
PLW,2022,1485853.5032477055,2038.1677660646565,43.55068092155298,1554487.3600689918,1663181.8242532709
PNG,2022,78919037.55873252,396326.78136624926,10990.810234841378,93198838.50837621,114389048.00612843
POL,2022,683763283.8267837,3887463.517359381,192403.09480384746,851536025.4748559,1064743249.736285
PRI,2022,45856740.98136559,307217.5080332426,4386.542767672176,55557737.840155154,71952338.8492053
PRK,2022,146198668.39250594,2042279.0037522435,17973.8063315108,214157584.775464,330179013.0270101
PRT,2022,139915903.8317602,676808.1742469,26792.15985005665,174215741.8164583,219389562.37620482
PRY,2022,39859302.22127819,2063225.7894594884,53271.10539617998,112962642.71822658,224749868.24117428
PSE,2022,8415824.237937285,62068.437571387105,2490.2743680596386,10802434.207640583,14121480.685400354
PYF,2022,5266397.969347604,5936.754924442274,255.35594491357176,5499191.672122396,5816783.289979419
QAT,2022,420811480.91590255,5777908.722288618,5561.318986822173,590418721.4074445,906295487.2875997
REU,2022,15295932.949064372,10200.913677391618,674.7306730097667,15765274.511186,16309030.115601828
ROU,2022,200705221.94985408,1673180.5920165628,82567.19620460822,277190976.4385113,372896477.1564019
RUS,2022,5293899577.375046,54486476.129287705,590331.5668815463,7104461955.509403,10050240678.794512
RWA,2022,18999622.872442063,390252.1971033364,9969.88117915652,32625442.39043795,53569553.11207987
SAU,2022,1598853835.822463,8001412.870987568,58950.66469187749,1958923706.11707,2517805272.986336
SDN,2022,95998546.45665263,4582739.778240115,141430.12956224667,265599821.3007445,515090663.1292382
SEN,2022,54504631.08863377,638185.3854055668,26278.34625139233,82146697.75817771,119521822.45825496
SGP,2022,252467745.1399676,147955.6136122848,10320.033888709413,282209037.72360456,308474915.8045572
SGS,2022,84574.31451248551,10.543776510552,4.587290016629,86140.23695862728,86699.44583111326
SHN,2022,188958.5850408195,130.39799996426544,8.502392321102798,194916.7983028503,201872.9918653037
SJM,2022,592234.7401027386,41349.29524816779,30.70965803088619,1728045.4752375886,3943229.679215096
SLB,2022,1841494.9300035771,17128.340156689257,184.0296331038434,2361251.118538311,3277970.5540947407
SLE,2022,10584879.104095208,320658.9729603507,7525.088538822537,21582690.961523734,38699653.57035141
SLV,2022,23071252.47264814,236610.89322274178,7269.334357360043,32436004.49897226,46174365.65537925
SMR,2022,152404.55143834106,219.64012723814676,24.847872611705,165403.92042169938,177092.43906379826
SOM,2022,20230696.610966075,1657399.4914059057,40600.38175556157,81105370.44386643,173569775.54903686
SPM,2022,273952.67994876124,397.04646851033436,9.421611431353723,287359.05953434174,308630.6216070377
SRB,2022,106085915.27457686,623424.6100975476,19127.964767895348,128654515.87683514,161912642.46296462
SSD,2022,37120170.36107467,1620072.7094208952,39220.08770998755,92560231.24332839,179121955.29288325
STP,2022,622402.8799759281,3855.7415655356135,134.53557557580652,767346.1577085109,972839.2112774012
SUR,2022,10308807.447498044,102233.43419868728,1345.6412652347674,13520184.944534274,18973528.475689724
SVK,2022,84659439.48783287,312075.53934914473,25550.967084383476,102088406.06057413,120584933.31421803
SVN,2022,29799609.140493248,189402.45359403203,5528.92784942794,37535947.08969189,48312697.68250478
SWE,2022,177762955.04983026,424274.1103128241,68865.65635326185,210701790.84612104,235699655.92201635
SWZ,2022,7821235.66042638,76060.54079947724,2704.9404932742805,10673429.995957723,14732518.351246435
SXM,2022,1485313.3632362585,495.6664838520102,77.78885573242788,1520391.4560565832,1546876.651152812
SYC,2022,2948208.7198553,4744.364414744898,119.55380168893745,3110314.4119109344,3364478.433589453
SYR,2022,82658614.87251708,581786.6581567018,34675.856278915766,118593439.87671551,162008560.07184756
TCA,2022,1475059.126763367,694.0056006000242,41.324426970494905,1505426.9553669055,1542565.7345548656
TCD,2022,45020812.901176184,4447368.318467174,163086.82999907568,214720188.00525096,453321339.35830337
TGO,2022,10390151.24761561,277114.43954234355,9592.25377897029,22286878.425638773,38883568.48812733
THA,2022,651777503.5357419,11567613.44454164,145360.37130593543,1083228957.2064183,1786339401.0865622
TJK,2022,38313801.370895065,600722.9451295952,11710.038557524424,58404173.873715155,90439803.59990716
TKL,2022,10005.500713285055,103.75835992989053,2.8877201614946535,13681.948264340946,19215.485397196866
TKM,2022,215122377.6375307,3424601.155116629,38652.568724996105,322942361.26595527,505833923.5414621
TLS,2022,4597534.179798748,109108.72163390122,1815.0497896285012,8146028.521712725,13959904.864161568
TON,2022,838141.6425144417,11622.563505001885,113.93673177766352,1192811.2252749333,1812609.8175973843
TTO,2022,80014872.04469039,852092.2027462679,1962.9937722689876,108118348.13964693,157665152.38520712
TUN,2022,89543944.56311981,581336.634577324,23091.182847403612,115048614.28545156,149818078.70941263
TUR,2022,989314861.3026929,12046954.060539348,330068.6093066964,1430067712.3552217,2097133759.8714736
TUV,2022,142001.4594376917,533.6511508963367,13.527865528303211,160550.72675057413,189013.8788969124
TWN,2022,589840520.2199812,713949.2900667613,28634.994232947327,636120632.6783404,670875176.34915
TZA,2022,105441844.44580252,3627885.044359447,111671.60646683037,236924220.5742825,430474261.9856306
UGA,2022,48762090.91467845,1778062.1975743056,62436.94097656667,115238993.78965719,210125435.25013205
UKR,2022,558705304.6328328,5834493.679673826,178998.80275236134,775100746.9285854,1092564688.236983
UMI,2022,215134.13232337,36.37465503004802,12.00423753325025,219426.1267141824,221365.01906129578
URY,2022,28113088.58289238,2073657.3465772285,49805.010229665095,99635897.72777365,210860341.74093285
USA,2022,11005466434.21142,56041589.272670455,1474045.1961797208,13405958476.641098,16766695209.426725
UZB,2022,348748197.60937285,4817607.903245678,79021.30616737835,504577743.2087227,762342858.7457561
VAT,2022,26614.66054989062,49.701132733042854,0.8573130585913139,28293.716587440336,30925.125566118015
VCT,2022,1145606.6528393014,3396.032455040322,72.2255054836373,1258391.6134244134,1440627.4560516877
VEN,2022,291820482.0220638,7019130.350582208,64567.05732863464,521977643.8978248,915092038.6452825
VGB,2022,943417.0217354761,418.7894645030964,34.09066819484665,964295.1376254738,986695.2895131769
VIR,2022,2694164.04817339,20638.704723226052,115.11618389001477,3301520.5245035673,4401619.821663103
VNM,2022,855424207.895984,8039557.128340619,159907.98656651957,1142541954.6516662,1590869512.4092503
VUT,2022,1234087.9768275644,17143.285148383973,170.3662614523059,1754498.4995217926,2670267.2516022846
WLF,2022,174820.0485034016,116.25356071971179,3.945336719994101,179083.15316820584,185306.50191382432
WSM,2022,1154298.0876582796,8298.57873663871,156.88843000401033,1427023.1197288067,1870140.7804781953
YEM,2022,39450907.9953478,1077923.4672926979,34904.95076781369,90865225.77924204,162931372.60260954
ZAF,2022,969424673.0631349,5614974.886988547,129569.7640293464,1194810548.0209816,1526660765.359732
ZMB,2022,77251909.0543666,603556.0336328303,35227.05067245603,103766656.03990752,135937410.0365076
ZWE,2022,44106547.798965074,852345.70145061,21015.14487754499,75070913.152192,122135792.08654071
