country,year,co2,ch4,n2o,co2e_100yr,co2e_20yr
FRA,2016,849735630.1248622,5159772.920662174,282954.62418599206,1122060260.5341752,1440848108.8907557
FRO,2016,1771683.886657241,3439.8511141372974,445.10956907501094,1987763.3350713605,2171728.107857696
FSM,2016,1010685.2388439875,2185.0844876163937,78.44448838583463,1092511.0619237367,1209238.092975165
GAB,2016,28959228.898812935,909564.3313773405,2945.9177658233402,56640301.2284158,106878697.41298047
GBR,2016,877930617.5548748,4033165.6274471832,234611.62345625844,1086677071.602342,1336365657.9153771
GEO,2016,36585529.42332114,270841.2187062898,10054.095121768667,47472291.09077809,62793962.74396416
GGY,2016,294063.1569020175,201.00777855731377,36.741322109407974,309595.9287670627,320361.3508780646
GHA,2016,53699652.51652313,986426.8397768744,22583.198444068665,90008407.46749239,146022160.7389969
GIB,2016,6268017.75320513,1932.9613216726002,353.2488628348568,6419625.876477955,6522667.22137095
GIN,2016,37010453.00663256,1489099.6055269062,27103.543829483715,86606657.78959438,167514904.56477645
GLP,2016,7270154.420459679,7339.664383862606,242.6223220210303,7537446.357403034,7930328.5011014
GMB,2016,4016306.3097016974,94966.96734661513,2059.9927774605303,7209611.426394069,12280974.229185317
GNB,2016,3465934.453429123,153686.90820590945,3879.726139430801,8810099.869916743,17008602.856534127
GNQ,2016,26533285.868529122,679613.6507913324,389.98905998069506,46001388.82740125,82566127.85207063
GRC,2016,194089165.88590112,876047.0613195078,35581.80936898683,242619971.67928547,304505030.81801736
GRD,2016,1158324.7281049527,3364.4384822630514,66.22154960793628,1274478.574926537,1452983.884116414
GRL,2016,1617655.5798797961,4240.181918381718,47.029371007490305,1745982.7891414792,1973166.6756853987
GTM,2016,46285788.02883577,1151222.995185557,27085.371595744644,86104535.25783606,148166820.07227227
GUF,2016,1742594.7982954711,5088.689592223897,129.29985293235075,1919033.4301307076,2190832.6662538843
GUM,2016,4743283.772197113,1372.3948292323425,159.23751167583686,4824042.9490257315,4896894.509056108
GUY,2016,12239525.592963677,192199.71916044055,2848.7635829251194,18288091.792734254,28571711.903119583
HKG,2016,131458623.5480565,308166.3863075486,7712.8142007738425,142360564.76763198,158763996.78474656
HMD,2016,0.0,0.0,0.0,0.0,0.0
HND,2016,30429986.57935601,623693.3262534671,17284.57740265166,53350409.1810566,87837910.81900012
HRV,2016,43730854.2776583,313891.67040644557,17241.224014491323,58401307.5753034,76314973.8041634
HTI,2016,11064481.727721222,425737.25159803714,9540.529128583328,25525473.576161984,48230217.259579755
HUN,2016,126270124.2634906,562402.1003061547,52103.50512586852,161229544.91605487,195803886.2662132
IDN,2016,1757819079.6388905,22058558.816126797,453676.0340438291,2522551749.6657896,3730831089.6604743
IMN,2016,1623611.6835157177,300.08632949573087,74.66281126714146,1652186.7918148492,1668260.8659344607
IND,2016,4715462024.836361,50167709.06676871,1607829.312062793,6663453157.552645,9440095712.383183
IOT,2016,323974.0694698061,35.72355544290787,11.6022991494607,328186.71578943054,330084.6589873471
IRL,2016,110755882.37511076,1382820.370197966,54209.367633635346,166725699.84177747,243447004.1966688
IRN,2016,1646465509.1315625,16404892.562659087,161887.81867210308,2174935257.4922404,3069766651.13023
IRQ,2016,427148275.1606218,10563064.099287026,41680.93921460479,738268914.8996307,1307778469.863611
ISL,2016,14302730.013818981,43382.08558453466,2321.2511295859613,17896454.122110635,20544634.310922112
