country,year,co2,ch4,n2o,co2e_100yr,co2e_20yr
SLB,2017,2105183.3234353205,15781.742066223103,185.1053598456567,2588661.0325881215,3433162.9742501564
SLE,2017,10299744.488720115,592755.7607904841,6601.914443493801,28432256.578979123,60138969.1577697
SLV,2017,19819648.285449218,244952.22934556,7492.572232266719,29230970.14856531,43107584.56835345
SMR,2017,164417.41887136397,227.75314679945382,24.762176288933908,177629.61109843702,189747.59402757502
SOM,2017,15155513.290379446,1600142.0922938623,40007.98943211819,73251829.6853835,161506733.8634793
SPM,2017,206927.56910987082,394.56955374153057,6.387998529278448,219428.6139520485,240569.59905430255
SRB,2017,109789557.27567464,613811.1959272203,21732.43267303714,132778779.25769356,165532355.64491454
SSD,2017,34469452.09647236,1578852.4381301035,39551.91811137424,88831965.95719704,173203449.78284287
STP,2017,538592.3462277516,3505.7627126794832,121.98353080363667,670439.9014884976,857227.0111130464
SUR,2017,7811064.144857074,105032.09360138839,1164.1000394414548,11038756.740057375,16646451.525147602
SVK,2017,85869983.36674339,309834.5571336529,23881.666133882216,103943514.93250161,122100894.69112961
SVN,2017,31759873.280574422,205352.42286028856,5415.236432945299,40077226.22027543,51790825.3173398
SWE,2017,179415489.53052846,435870.57374741556,65557.95440678594,213219411.7971008,239387245.49146125
SWZ,2017,6372206.241950489,74974.57248318984,2631.4086057042937,9174772.852500314,13175653.964362485
SXM,2017,1280061.951419402,459.95707626289163,67.12396910512486,1311226.2438661053,1335802.649525802
SYC,2017,2637075.310865902,4377.87614753827,106.14144209958263,2785518.1355303642,3020043.3148006974
SYR,2017,77610303.9578058,681086.6739823673,30232.044121718143,112003407.2709038,157279808.22178638
TCA,2017,1475528.6288875625,788.7895844916312,40.28665500288366,1508216.7556605395,1550427.9538474493
TCD,2017,39890054.53963978,3772005.3207852086,136943.97092820416,183225437.57250533,385423780.2194473
TGO,2017,10064222.075223168,265001.04248697095,8844.628308398505,20960303.861963727,36403444.823433384
THA,2017,673225246.9194473,7003415.621504059,153422.63526193053,961784557.8040189,1396405305.0180135
TJK,2017,26484209.034936104,570698.0317506221,10753.178388015089,45615593.27150304,76011627.56754994
TKL,2017,10904.965045174169,49.913168303735915,1.612628576566707,12732.607013425313,15395.65235250503
TKM,2017,195643964.56369784,3315566.3707665442,36756.07949343185,299572533.4570872,476533273.58395445
TLS,2017,9137216.559563307,172098.39554599818,1886.5020836238637,14493700.05775488,23655874.344361685
TON,2017,836461.8909462312,11090.778335424966,112.97803775548901,1176084.8005457656,1767522.541017595
TTO,2017,85975721.8016972,1050162.5099416894,1894.8262845706024,118637840.58550742,177536017.19002378
TUN,2017,76603198.32855013,585121.5839212848,23807.01428695149,101517391.61271477,135437543.8184562
TUR,2017,910248915.153938,11231966.489189554,283891.44254127395,1313414581.8576493,1932666395.868271
TUV,2017,308572.6102244347,553.9645709645959,22.215417121941133,330089.5775025276,359632.75672248815
TWN,2017,561623489.4555652,724014.8797356298,26832.2526771993,604648844.532107,641839815.1534612
TZA,2017,74528595.10256572,3030124.636841497,99518.24709668405,186075100.9710625,347730742.6303618
UGA,2017,41576692.626166455,1700672.6858290243,60123.17857480832,105261089.87988901,196019320.48211002
UKR,2017,667656108.2894187,5866950.643289704,199397.773577985,888235033.0147637,1204493315.6459055
UMI,2017,5159.447540939511,2.218384269543501,0.1849779747423086,5271.615055408619,5390.060595444777
URY,2017,22401233.61521933,2023337.7786027493,40813.72072157307,89994781.32401215,198410530.5811677
USA,2017,11147977158.829762,54462208.08730803,1489187.1363092405,13526708811.989101,16794690104.27779
UZB,2017,281377373.7106527,4838542.107397615,72769.89194661625,436079254.1863889,694839055.8715638
VAT,2017,27836.93697147042,52.538021932591995,0.9047192435701314,29610.43247071748,32392.46523708535
VCT,2017,1131330.6277319859,3365.921613400682,70.25113891628521,1242817.9008633995,1423416.830485301
VEN,2017,561724150.9646769,11939303.43799292,70640.01729683233,926510314.5452983,1576438054.42938
VGB,2017,874015.3286197796,387.5122953335468,26.987063698941444,892085.4740217588,912809.7344342301
VIR,2017,2326319.918501148,674.664921895671,103.18384214359243,2468670.258134859,2504680.9758938113
VNM,2017,701829274.3847735,8392247.753201202,159849.1752438668,992361180.8143384,1454173147.567756
VUT,2017,1319774.4321744815,16509.60413460644,174.5067860767834,1823868.9798741646,2705760.38834997
WLF,2017,180798.22407482812,125.27687957610325,3.9920527565969546,185331.49924626734,192034.39877299097
WSM,2017,1052043.6763745078,8550.276427664012,150.26994513743637,1329878.9359715346,1786457.7672511677
YEM,2017,35297710.16308196,859683.7481067199,28890.35230031666,75504068.705602,131850922.41694868
ZAF,2017,1091927441.708642,5845839.691280095,124856.81009364236,1313877186.5497181,1648618016.6608596
ZMB,2017,63900761.43931205,557989.1702990985,32138.6974739782,88306927.1633361,118045096.60908146
ZWE,2017,44838577.20941784,825719.6163883199,20008.95117916146,74373006.53860937,119564118.29766244
