country,year,co2,ch4,n2o,co2e_100yr,co2e_20yr
LVA,2023,34625726.550092876,209270.8594547915,17674.76970684734,46211070.43894399,58538093.99265694
MAC,2023,3644587.2068376546,3471.225336660486,482.00309476628,3873073.906300954,4058266.1149539878
MAF,2023,1018591.9318814119,80.05015488393906,21.905202926744256,1026765.1317739721,1031049.9444583604
MAR,2023,166596750.56905589,2104195.750659446,57276.223647099374,243743319.77561224,361087117.2462434
MCO,2023,84937.00016920122,100.9437262367091,18.89796032537911,93048.01887242963,98399.40843856806
MDA,2023,31858443.249150466,200217.6928257788,8639.124508929113,40376150.54060028,51943441.13608231
MDG,2023,44537491.986879,1320239.7538401291,34412.31319566381,92617938.6596033,165317219.42265302
MDV,2023,5501101.348908362,10242.927311573923,337.86133693705165,5872918.985828211,6421585.967045426
MEX,2023,1197569423.243306,17424300.614898507,831349.9196353866,1956028234.9186952,2937102930.592781
MHL,2023,870154.300897545,188.82508010630772,36.593817886299924,885387.3370636435,895482.874789043
MKD,2023,18027661.967934113,202353.66148581757,3719.9060912443047,26335848.32744006,39949527.08423505
MLI,2023,69648659.94006594,1878415.0663318357,82748.15033634943,145594517.2893968,247179883.10608578
MLT,2023,9720801.624715894,12491.945167502461,798.6977601564325,10861808.513757184,12179974.462538661
MMR,2023,181499551.5694778,3198814.1469872217,90643.72020453286,296624538.84352076,469259809.7552752
MNE,2023,8653591.686097873,111983.43914749684,828.2334078404872,11997019.223145809,17969451.55576807
MNG,2023,115240863.50170313,2307187.624618206,91764.83149724155,204516444.81827053,327556725.25056034
MNP,2023,1118151.218693008,209.685859310557,23.358333301117554,1130271.7772676789,1141498.3601135006
MOZ,2023,58497165.74341254,985621.6480291935,17162.917855164935,91737855.23560455,145012949.9146786
MRT,2023,19699335.47491298,709548.2647960231,19564.083398075087,46384549.37629621,86088269.75652035
MSR,2023,134271.9292749685,26.76665934788469,4.905775108956994,136353.43420816652,137784.07909773116
MTQ,2023,6390227.441242321,18646.12013798936,1982.3544397163284,7450467.641497324,8444947.869403293
MUS,2023,16676540.79403633,61948.15347032875,1292.647201426402,21485313.223425616,29524588.321623273
MWI,2023,24826968.052614845,591241.1987131245,30528.650203088648,50418827.31196973,82962761.69708261
MYS,2023,688134434.5452036,3679054.505492163,65363.872307661346,814598890.5742997,1013253314.417594
MYT,2023,1335896.5105974358,874.5454759694547,92.7757850814073,1385038.5825790362,1431904.3880599597
NAM,2023,26535996.833193626,479738.06173563306,12554.76653186121,43970706.0567434,70313547.43662937
NCL,2023,11904060.355345635,55909.23114501067,352.3518059136056,13557922.075993394,16538860.454559403
NER,2023,40565848.40456679,1965859.228882403,78402.98408629863,117958611.79033637,224253504.62354612
NFK,2023,81137.77704279656,12.040874053348059,3.190160926567722,82349.41658454791,82991.49686692185
NGA,2023,370318934.622142,13902198.999409987,251242.5781516608,857749856.1836851,1629377563.3290768
NIC,2023,17885426.37684093,897870.5628261968,20108.77039886693,48779428.7586343,97329691.35506304
NIU,2023,39035.707003252246,106.3473617745696,2.883146204611724,42767.70661109505,48446.00425315389
NLD,2023,342611091.34604347,1251550.1667875645,75862.33955643275,441370702.6071233,505231991.7291541
NOR,2023,241926982.4144318,3024277.987696813,31157.76149364316,338717751.4222891,501599163.95631295
NPL,2023,49376211.278619125,1675135.318570029,44325.65199509569,108432403.22699942,197678806.80340618
NRU,2023,131468.1008331144,234.28924856535463,6.4400923565026025,139674.93834271116,152202.4831539559
NZL,2023,100246453.57297337,2913275.059280863,54125.05361249296,199383434.5747053,359799846.4505794
OMN,2023,293208259.66533816,2735972.7531785346,7621.243109765665,374853000.8744787,523736656.3757431
PAK,2023,540212842.9053527,16536373.226849135,499160.51065462764,1157924647.3011467,2062270447.5721624
PAN,2023,67371212.45817178,342624.64136547275,10312.181527288942,81548572.49256517,102098852.43181033
PCN,2023,22066.510638455435,0.8764981610498883,0.865745273117682,22327.63191850349,22374.26074240755
PER,2023,177158526.77580306,2581601.7715277015,74335.75453955182,271218754.07840765,411539815.7948077
PHL,2023,410683140.7882727,4986123.127706212,87226.25111167476,586856895.4207544,867333259.1405665
PLW,2023,1520941.905243693,2035.8016197195204,43.861116671610546,1589588.7105123522,1698159.1191346121
PNG,2023,78021947.11892706,397739.7583960686,10967.381638494888,92333937.91050947,113599811.94953051
POL,2023,667549061.339825,3811174.5381685575,191819.4605586882,833029380.0048211,1042172727.6548375
PRI,2023,45685520.76695862,309617.93204317783,4354.120244722553,55443339.628707096,71966382.74509592
PRK,2023,147964474.18118864,2042162.2637415866,18088.121210405414,215949964.2510499,331965943.1365853
PRT,2023,138413044.83652854,679402.3003051588,26604.633953509834,172732085.4171941,218045081.66257837
PRY,2023,39624267.16399085,2064987.061826559,52741.37200935214,112626831.65538305,224510030.9414789
PSE,2023,8507075.365586389,63765.73947183771,2504.6418702188535,10944378.406090066,14354144.414299674
PYF,2023,5456687.856430176,5905.193352835577,263.1911765967097,5690633.202535804,6006576.333287546
QAT,2023,426200955.1222159,5783124.666685016,5645.689835626891,595972490.0895108,912128954.0357955
REU,2023,15166337.924192555,10279.478523281106,659.9859692786335,15633640.202002019,16181641.542471541
ROU,2023,196735913.70952663,1678908.7637148679,82319.9012981121,273309363.5276192,369322176.60924536
RUS,2023,5257302556.814767,53719482.27370031,587102.9853382797,7043970025.611158,9949383751.921982
RWA,2023,19764709.820565563,395506.00392223446,10023.465459135798,33549541.40968432,54774734.29728834
SAU,2023,1609752663.5164866,8055709.397832654,61207.768685735486,1971901655.1423433,2533697849.6511254
SDN,2023,98904012.82006596,4595919.322762313,141532.6399411915,268896834.0502255,519092147.3924218
SEN,2023,56553373.66007045,641102.6735603891,26269.43935721141,84273773.84467112,121804679.05636169
SGP,2023,259915731.61625934,149114.55170729302,10704.11763498548,289791222.4363987,316119927.54454976
SGS,2023,88557.5513739645,10.883426842137,4.7930026240625,90185.47897063327,90763.30986810233
SHN,2023,182070.72710195926,128.50966287825892,8.154415079647055,187876.04211715623,194732.87085566696
SJM,2023,559547.7243784866,41658.735098842844,28.994271942212155,1703301.0006364128,3935072.4596773298
SLB,2023,1787522.4143602797,17198.248110399472,182.3557534371019,2308633.043200557,3229130.658288675
SLE,2023,10462756.855632922,323760.50694653037,7548.701634721917,21552257.559191562,38835116.9937392
SLV,2023,23178176.45096228,240119.1574170776,7258.7723226878425,32635194.07844006,46561691.47900766
SMR,2023,144454.4248839915,218.9681914805928,24.343457603920307,157297.9431679608,168950.37426690283
SOM,2023,21223832.04286503,1663547.694664283,40534.963971923986,82251202.11382322,175044148.21422625
SPM,2023,248618.27143797345,396.98073811742444,8.204336404765721,261690.9471299883,282958.95836082834
SRB,2023,107030171.78468028,635780.4584857284,19175.78165576105,129956067.46132377,163871982.23854083
SSD,2023,36905992.5677933,1617113.4659746815,39231.666444505085,92266308.68371764,178670437.99952015
STP,2023,625133.5443142701,3872.175055593221,134.24887589185423,770443.1264231621,976817.9780582744
SUR,2023,10369776.095504647,112071.88396526607,1342.4578385397922,13867095.308623273,19839550.08425729
SVK,2023,83617207.6219169,313762.67438558076,25395.585792188594,101049307.26918478,119636399.34565598
SVN,2023,30249073.118332647,190718.87138241873,5504.0005760691665,38014719.145985164,48861917.58024866
SWE,2023,175171457.64668056,425726.1063916189,68443.48021426442,208033515.30724937,233109674.22412053
SWZ,2023,8363288.580189228,76437.83152411836,2704.98576353928,11226237.458517207,15305383.045177037
SXM,2023,1440973.4742189737,486.6111484604436,75.00060728392248,1475006.636049168,1501015.5961161298
SYC,2023,2950502.4689661297,4751.251451922295,120.3157496136899,3112997.45769041,3367535.080548554
SYR,2023,85041892.24560766,585728.5936752061,34988.976321120346,121166272.22677147,164793881.8434465
TCA,2023,1488944.4141486227,692.8565551459992,41.06699125604544,1519206.629880095,1556286.1856096124
TCD,2023,47147441.41116558,4454734.599339598,163710.20749276402,217232479.11832702,456222363.8033612
TGO,2023,10636569.916695187,279887.1619417637,9630.682988840374,22621148.085533887,39365606.84606
THA,2023,655770299.8818969,11512254.427780947,144959.3068155372,1085884572.0397272,1785980397.4491413
TJK,2023,39845610.38247539,600608.4317299391,11821.311405804341,59965304.97657836,91993915.33226638
TKL,2023,9197.139283766473,103.90009914297806,2.8669080004169105,12871.108501729335,18412.443947476208
TKM,2023,216448547.97904965,3429262.8521804265,39820.16302561269,324726906.5572876,507864123.10975045
TLS,2023,3623760.473314717,108854.02997525332,1811.8493812988604,7155592.646863967,12958637.934149062
TON,2023,903718.7603793299,11736.822732206309,116.3909253590356,1262222.6726972475,1888119.7511409463
TTO,2023,80268775.66256942,854136.7830994729,1958.2370106455057,108422258.34149437,158080033.96233985
TUN,2023,89906074.28474364,591431.0871125526,22514.631892670855,115529230.60210393,150839299.98297223
TUR,2023,991425736.2942744,12094130.477601781,326767.2095241124,1432630359.2503216,2102195543.0260906
TUV,2023,208196.70199111634,539.1584747250446,17.04737526162876,227874.8858866073,256629.8245956589
TWN,2023,597134175.101065,716054.8453863688,28629.540109186564,643466005.439558,678334891.7989271
TZA,2023,109615456.82853338,3821884.158232445,112222.7997378655,246671693.68042853,450557880.4516345
UGA,2023,49802571.23896178,1787350.7866303995,62586.21839597729,116579958.8727947,211961753.34810385
UKR,2023,552552594.2027028,5841381.715831001,176773.1991700281,768523601.9003074,1086333334.8536382
UMI,2023,218400.1241847078,36.43115112354421,12.127492553772505,222726.89345247063,224668.93930363408
URY,2023,28109141.03509611,1990516.0170643528,49760.836060866684,97392167.18483533,204145660.8947378
USA,2023,10879491804.580822,56239054.62592864,1482159.4981892454,13286167284.745832,16656569447.834259
UZB,2023,350416111.2298543,4829535.778295572,80086.39674287208,506853869.2722396,765259727.6316031
VAT,2023,26578.32883370112,49.510003118956206,0.8497896255437339,28250.26804641115,30871.461245813436
VCT,2023,1162646.7567012114,3422.203727829191,71.62263896937353,1275950.3550534518,1459599.1184707056
VEN,2023,299654998.523755,7240157.704484326,64290.125111300295,535915467.636395,940806542.261399
VGB,2023,1102340.8004931654,422.1778014301037,40.56243108758154,1125081.6148865803,1147663.7995689264
VIR,2023,2763181.0426532696,20761.25050690679,116.85548129228756,3374429.6259606285,4481067.307402271
VNM,2023,889558300.460653,8081131.062877029,160749.87023115385,1178033976.1901953,1628588944.6629333
VUT,2023,1349824.318151598,17261.649708468998,176.6008420581268,1875194.0614232356,2797294.030919909
WLF,2023,165143.59337042252,111.32078672968265,3.752962268945419,169208.7850015733,175171.6883478954
WSM,2023,1234429.9920395033,8319.074601343487,159.9465556076358,1508504.1071882786,1952735.4535570736
YEM,2023,40002393.58453098,1097086.9981749489,35044.73825175753,91979292.15959556,165071171.95031276
ZAF,2023,963216711.6008793,5662112.309511661,129319.84747299027,1189854030.2091095,1524215118.1662645
ZMB,2023,78233907.3276724,606366.0093595315,35819.61160392237,104988401.12894651,137309264.20998704
ZWE,2023,47835195.3964336,858319.8679122454,21283.63381685193,79049537.28206165,126429577.80901024
