country,year,co2,ch4,n2o,co2e_100yr,co2e_20yr
COK,2018,459220.0655081351,1305.1835331160114,35.886803773930545,505224.1507793083,574873.9198672149
COL,2018,217903043.36848736,6429421.848657383,130470.91676977466,445375551.21120954,805187839.0313745
COM,2018,1498695.3745574905,28106.710652728158,300.95414038877647,2355950.0275835865,3859227.931447311
CPV,2018,3310678.3004827416,9690.916893575204,432.37578632357,3698693.7410050454,4215787.862961594
CRI,2018,19521537.5448105,453959.32766340446,9463.659299775953,35491895.17246175,60791721.77727688
CUB,2018,77001570.13643393,958441.7240817393,27806.525934992118,112094110.85634512,164591001.04548615
CUW,2018,3181621.4025184345,1023.428828595905,103.32560601275898,3242861.0002779956,3295729.621181129
CXR,2018,44221.007944951496,46.673829693653,0.8792244682937648,45733.34641749502,48234.100680409894
CYM,2018,2707824.761232482,1871.4532270429036,72.15260044598804,2778774.5917501627,2878975.307004846
CYP,2018,16876631.239129566,104800.63469169366,1974.8810853409864,21065864.86702274,27608477.78214674
CZE,2018,222661679.37098795,972290.0518213972,44203.00701366862,270296567.67952245,332704615.4560797
DEU,2018,1617024475.052163,5008427.072320808,269709.9397246123,1866711483.3517156,2158775532.544215
DJI,2018,3294369.9061907334,76502.83134892918,1668.673880832264,5864165.938173115,9951386.612331888
DMA,2018,797019.3737506989,3898.599124413565,61.82668492530983,920350.2217694721,1129161.9742436674
DNK,2018,89252237.87294522,890430.4021030075,36596.79064242682,125292899.39404579,173956286.59580773
DOM,2018,58256568.829792894,807426.3268342731,19443.538773700464,88857343.91309726,135792282.8069986
DZA,2018,476838115.7323774,5938580.864508062,63840.92436061944,665261621.2884077,986046102.4811018
ECU,2018,97996518.89583285,1745219.5417090736,29426.969116385266,155708518.16201988,250660999.5580846
EGY,2018,544578438.4239866,4259373.326394682,175004.40501261517,739297745.0657974,993552713.7544264
ERI,2018,7706996.442555536,280100.54346976447,7919.755996711682,17632691.890000075,32586843.176676515
ESH,2018,2694005.296292443,11053.705212212984,236.20419021105803,3059400.8676159335,3651795.9609742085
ESP,2018,590657355.9492348,3306285.1151443063,176132.47354036936,746898598.5218683,935937693.0338689
EST,2018,56083809.38876096,172978.99948593322,13047.522749314827,64999995.08531628,74712146.36949767
ETH,2018,95695487.87378891,7214360.014740187,283393.6547313442,375096475.2824981,759512366.5103116
FIN,2018,172582498.22462273,495257.3805886311,50512.04105556184,202768321.13517976,231491400.92221934
FJI,2018,7117672.888813614,59192.06074485231,914.6500439722846,9351749.678312894,12932724.145919785
FLK,2018,11609116.688733865,113.58979773273182,7905.363923885594,13770410.985034525,13776442.107452419
FRA,2018,838414277.3606973,5075082.216476142,283657.1410696625,1102226760.5323179,1410200296.012842
FRO,2018,2033004.2623181446,3394.5174568718126,454.45808131533005,2250435.3717779093,2431961.617793612
FSM,2018,1117379.4053214206,2216.481275145449,83.13420942561227,1201363.2202005584,1319767.0895147775
GAB,2018,23924416.192577813,853288.0380872303,2876.0227299328694,50393167.858228,98070407.97097512
GBR,2018,840896621.1595341,4038109.8406675723,227127.78363396585,1045634937.265372,1294157046.795428
GEO,2018,36435242.28846307,258688.2736610394,10394.84131361801,47183483.82639257,61970466.806521244
GGY,2018,299988.1812343461,202.11128190409514,37.040141145266865,315635.3911358984,326459.7240162266
GHA,2018,64683438.60411608,1159313.651341497,24447.407114825437,107043896.70356144,173106249.0966876
GIB,2018,6767412.83644638,2043.0489958442888,382.3956127330746,6930190.628195315,7039085.854777938
GIN,2018,38511324.6389638,1597670.7980781505,30518.753993155766,92327855.2716316,179362300.0968527
GLP,2018,7520537.575017593,7444.2061074456515,259.00569537658896,7795204.650743218,8193672.55477333
GMB,2018,4377085.069687114,92053.93689883038,2072.579167131581,7496466.855941739,12410948.844788231
GNB,2018,3268349.1527783102,159437.63148886152,3961.1810950926288,8794038.962173805,17299735.84807087
GNQ,2018,22750131.967426274,488736.0209586134,395.6095616251331,36953009.08796689,63442160.83472378
GRC,2018,184547076.82418156,851405.3471132099,34631.57569248789,230990256.83474323,290114580.7764041
GRD,2018,1358063.3969267625,3437.6383619232306,71.11678681800166,1478068.7700718937,1660353.4712970208
GRL,2018,1779879.069754912,4249.718595688005,54.24224061012867,1910443.051903569,2138128.9066211767
GTM,2018,48982272.60604429,1204212.1152709948,28871.95408311276,90868831.69461799,155879108.8285959
GUF,2018,1908020.34073729,5290.39623364115,138.4947805762176,2092574.312774504,2375143.9456457123
GUM,2018,4685039.393196642,1367.3208822164165,157.68911531530307,4765239.862224005,4837814.997628509
GUY,2018,12309161.010597266,202009.45496047963,2884.5750915045846,18635901.427592143,29444658.53643304
HKG,2018,129926759.16361432,315575.6010476065,7874.395806940466,141100825.00529242,157894180.22539112
HMD,2018,0.0,0.0,0.0,0.0,0.0
HND,2018,29689801.890203975,634366.4841413916,17476.769050200146,53192777.66948431,88544716.1701104
HRV,2018,44244214.06308686,284742.2955107371,17480.51684980941,58195237.04592809,74576496.31721468
HTI,2018,11059667.179785639,425297.8040567475,9130.539206399473,25396594.84062967,48077923.62264674
HUN,2018,131190689.43241343,578593.5087710457,55066.75430085528,167726144.2989882,203711086.46970662
IDN,2018,1938821287.408626,25901911.58555474,477442.6901554415,2823018522.1322975,4244213433.4149923
IMN,2018,1598689.294196319,301.24550542399953,74.90016102574802,1627361.8170745543,1643497.6486138487
IND,2018,5070945716.609879,52994563.189057276,1642471.0139541433,7123638756.413597,10069669810.237827
IOT,2018,316269.39806934074,33.778432436611446,11.08540797242661,320282.6183450923,322077.4273372171
IRL,2018,108806644.3421516,1251791.3249315324,49655.292234776745,159008916.4366943,228167358.54935712
IRN,2018,1707992840.5254278,17583823.94079831,175723.90987500912,2278459382.58131,3241498754.8273377
IRQ,2018,494143836.01833683,11069450.752637824,46048.78187417504,821955199.4579304,1420029690.2105558
ISL,2018,14838985.738561504,43594.52726556497,2349.227132670475,18386635.28965249,21037263.53871262
ISR,2018,139062631.45462722,727536.7196718806,18268.824134121955,175927362.1210684,232369242.71631804
ITA,2018,732797264.2815785,3462524.321521568,137168.60584731202,905531832.0106621,1126010406.4607868
JAM,2018,25509986.318264157,64492.47433936674,2465.2881203305024,28293635.75968615,32292001.18181315
JEY,2018,357272.21917452087,325.7994584491801,57.73240206889109,381922.2141397486,399375.5469404096
JOR,2018,53309206.66334728,356220.85412863677,10053.650417861005,70896632.56889528,96159465.73986779
JPN,2018,2770822360.866121,3032650.391896271,150927.799632684,2945556985.765292,3157681674.8866215
KAZ,2018,512298386.650027,5351570.72210822,57259.229013727956,681202259.154721,968635071.489123
KEN,2018,75793830.84887941,3093197.122442926,100910.63156042217,189721060.52466577,355211048.4351455
KGZ,2018,35510756.820557006,593075.644836023,11446.001357082914,55039337.840102084,86721460.10286497
KHM,2018,57742157.6270801,1619850.3517933874,30616.362158263535,112986655.11852221,202834375.85967693
KIR,2018,1001483.2820718308,2187.267457234516,79.13608283905306,1083095.011739938,1200117.9278728883
KNA,2018,1332831.4807919313,2454.52279444103,59.80880148474468,1416521.6355298767,1548272.0527229533
KOR,2018,1460483420.4555364,2086793.3829793984,98896.43408687625,1586670678.879446,1730981221.8157754
KWT,2018,265921710.47896865,2508471.1652231994,6867.011441620891,364517510.09799373,528898504.3737778
LAO,2018,67984991.10812053,569165.243877033,18268.36095556,88848778.1610678,119226358.86934923
LBN,2018,59701606.16676816,273715.6623400858,8483.7971400886,73953766.70462312,93995045.53465289
LBR,2018,6884385.221396985,242112.71653975334,2936.4520631966307,14523411.305708734,27437314.379630845
XKX,2018,20462862.727293562,121329.35233462347,792.7977992389427,24073345.46105667,30537921.848728076
LBY,2018,161714068.6415789,1964271.7943850125,12325.2801503432,228222719.93536943,341277709.7704345
LCA,2018,2188230.0192232314,3797.637727795685,123.97482074731,2475951.5225792374,2934722.7630551844
LIE,2018,277499.65635955695,242.9009707727998,26.096664544088352,291557.17888438696,304463.44440548925
LKA,2018,63614980.376343355,806173.9896585204,15147.900463809257,90847594.27653044,135165735.13131678
LSO,2018,8177700.963253413,105712.9309129493,3440.800363007934,12090796.382733842,17719812.80823639
LTU,2018,55005769.00430283,199610.13913827843,44336.22032433033,74150840.6881227,86439383.89206417
LUX,2018,13827813.56456788,42438.57246100642,1664.3075648193915,15608834.27030334,18084642.465406362
LVA,2018,37870739.05744199,208089.3653348226,16877.271488443723,49234843.31382521,61505399.49618812
MAC,2018,4794364.849193768,3527.3060724135776,476.37894041362745,5023045.187443869,5211183.015336232
MAF,2018,780077.5520147273,102.0406237296577,12.973422781422604,786419.962338303,791880.4284589562
MAR,2018,142186557.57365674,1912874.0561162075,56239.91190958362,213016710.66518244,319171821.15141946
MCO,2018,905662.4275954798,138.44344865521157,58.34074029727506,925608.3377688538,932955.7146903268
MDA,2018,30903665.2768015,206964.9226707889,8736.740898639871,39553235.25621846,51358214.07214663
MDG,2018,37205543.81779661,1575402.2275323945,34255.48840496023,91696205.23685926,177655572.7983846
MDV,2018,4958890.985627939,9597.22792895985,304.1037868637383,5304190.081253277,5818156.324570171
MEX,2018,1220169084.919899,16188895.800644338,761336.45897172,1918392859.8271444,2826504770.0558963
MHL,2018,1174904.8243677227,242.64371496848509,52.30301602936843,1195919.9091362183,1208889.4429010185
MKD,2018,16831349.593335256,206130.2940587131,4091.7359902382123,25112788.296387035,38544049.73672247
MLI,2018,56933196.94221037,2090743.857085177,80195.67197639027,137642912.87996298,250368310.15368465
MLT,2018,8882176.116297647,12427.08073001554,740.5271971618342,10022954.557977462,11308380.443908866
MMR,2018,177955991.14046937,3945674.1037540426,114284.20093297349,320560035.2882904,533910785.29402757
MNE,2018,9405377.743576882,110492.37478860293,905.5825612772468,12725927.729001055,18619757.158540107
MNG,2018,110354969.33947916,2717211.564623427,91137.974549459,210908119.79439464,355801448.1124547
MNP,2018,1377906.0151223147,262.6964742268837,32.890743699598865,1394156.9016545827,1408196.9446863364
MOZ,2018,50021289.775575295,1052868.212775215,18322.15509162906,85295280.89128143,141998657.14831817
MRT,2018,17015779.46271173,699009.7927107542,18957.797711202988,42899944.73375855,81674227.47049406
MSR,2018,163488.6844849368,31.076633485336853,5.685404098826119,165909.28378276835,167567.54553093485
MTQ,2018,6231540.956852545,19626.967627747184,2068.938189178633,7346992.536185317,8394007.78026317
MUS,2018,15259955.129865903,56827.744527509734,1641.2287654112056,19662754.121085655,26767992.35755685
MWI,2018,22473646.334154323,500525.90874509973,27954.864872200767,44692919.698380224,72189379.1683619
MYS,2018,647889462.0600685,3672862.6937568057,67754.95478904176,773274018.822766,972087813.7654796
MYT,2018,1253419.3341065655,832.1544512983043,77.32387867316751,1297223.820037842,1341806.3680965197
NAM,2018,25340584.327079818,454331.282743038,12446.930446601047,41903537.2250548,66739558.615991056
NCL,2018,12754686.144189823,52664.457751063295,364.4970680361774,14321582.428215517,17129513.477836583
NER,2018,34285792.80826572,1774153.8051073505,70939.24806070652,104033799.9908276,199818306.73644257
NFK,2018,47748.40340624953,9.798533243933829,2.2873541646890767,48646.01297383102,49169.47568044771
NGA,2018,354179720.4254812,17117014.145246286,240279.68905027077,921911848.3761543,1858932731.6694214
NIC,2018,15172400.375063408,846968.9401866951,18292.140500533922,44041648.80606363,89755680.15019906
NIU,2018,39340.74994424715,107.09415799822594,2.8422273822316533,43084.073184061606,48798.16511007085
NLD,2018,429646929.7845302,1762291.8426182214,77248.24580524917,542725522.1569219,633799987.4760206
NOR,2018,245971163.2646713,3226252.9624741324,29721.45011968488,348264747.46097004,522020881.95497245
NPL,2018,47739104.48582054,1505869.338709851,41422.002872000725,101371415.82943012,181854125.45693073
NRU,2018,111698.49639102396,229.41911533812873,5.536539679473819,119524.62493863639,131791.02145533272
NZL,2018,107914222.72468933,2929884.0581153957,50274.05234044546,206371942.0696274,367314742.05384123
OMN,2018,259194706.9030416,2459558.881359547,7185.524002596525,332423733.2284244,466019802.3046224
PAK,2018,493237331.7705545,15529970.987000793,434688.8495868718,1061783687.979579,1909366816.8581102
PAN,2018,56603917.08560854,343505.2582823845,9984.584412220036,70322303.9653183,90467144.0866666
PCN,2018,7635.306803827116,0.9533850324235296,0.17797914457818487,7711.879133830897,7762.270280958489
PER,2018,162717583.80757818,2611292.53355707,65764.44248849938,254709827.13437715,396177903.98966795
PHL,2018,375869669.6021035,3892798.065706508,88562.96672826666,520280110.94845396,742308628.1786212
PLW,2018,1412229.8480508502,1997.3549709141587,42.419339246150855,1479422.2673581936,1585939.5704037864
PNG,2018,81094230.81608771,377587.72577146476,10880.084532184392,94812077.17419802,115006253.48295406
POL,2018,707077278.7155448,4074510.1883705975,193364.82481211185,882735782.7814646,1107744123.827756
PRI,2018,40538279.6080149,123951.47963179747,4257.24343427183,45259371.22998816,51886826.60724482
PRK,2018,144769225.18993753,2028498.5585251485,18179.743282394506,211573742.16280112,326912894.5241631
PRT,2018,156722600.9720175,671159.5408892629,27142.005012522608,190172201.03120026,234213945.6235715
PRY,2018,33258367.009818163,1886760.5570267243,51460.00007204118,100778774.48867628,202779520.74155393
PSE,2018,7654134.88422883,58467.52746851795,2559.7531981334264,9962925.83151089,13088461.505163198
PYF,2018,5041299.316750791,5910.449042882528,237.38432090085652,5268616.429384071,5584736.246060603
QAT,2018,380006303.79640037,5679908.940900749,5312.63282400546,545445074.1087857,854502800.3077924
REU,2018,13112737.581709921,9719.21035003123,631.4989512238193,13556925.7165331,14074973.345805071
ROU,2018,208446636.32872602,1773495.4169336264,86340.4597029529,288953512.84274393,389226754.898097
RUS,2018,5329603104.503921,55550809.619661115,567426.0194968983,7153458720.462223,10142525321.326313
RWA,2018,16319116.511107368,362470.45958465774,9708.80964742108,29104486.8299115,48564472.43816905
SAU,2018,1510208803.2682967,7642454.425633597,52633.58112418668,1834677126.813061,2347666440.5148687
SDN,2018,90493975.27408522,4502777.915063488,139734.09353762967,256654751.9377377,500885610.37598664
SEN,2018,45067336.432730086,732873.0601519828,25404.656930567042,74455718.97500053,116250776.89072545
SGP,2018,242087154.04332998,147022.64840316112,9279.96386107874,267135372.89742294,289625063.466329
SGS,2018,612072.9486892278,1483.7340167299792,39.564194686460915,627140.5964854416,635533.5893412596
SHN,2018,194436.85963244055,125.92653720233942,8.553407145703774,200287.7614239728,207003.87955608714
SJM,2018,401173.20629073004,36722.26855951559,21.276104069334718,1405922.138910024,3374214.9186259676
SLB,2018,2174850.044151419,16260.789971850843,187.83625457090096,2672150.721113388,3542321.306499512
SLE,2018,9503517.210481076,561902.3312545487,6685.053633160423,26822984.935467273,56874666.764252506
SLV,2018,21544412.131142884,244738.9304921511,7565.318870885671,31037285.58211461,44992057.07398825
SMR,2018,164833.32776667972,225.4807353621811,24.8071418603215,177988.62238579438,189987.32754173706
SOM,2018,15643213.263238657,1616531.0139855188,40059.493183695355,74501070.24731484,163963502.31900725
SPM,2018,235519.55459881236,397.630708404699,7.622306891817886,248449.53394034234,269752.49595884565
SRB,2018,109137090.5561234,614273.316011637,21094.848348050877,131964449.39067812,164742881.7842486
SSD,2018,35272736.46532878,1639522.6851164778,41013.84403965727,91720359.0147468,179328799.21179122
STP,2018,575890.6073570804,3583.625084925336,122.35554804726476,709991.0129104796,900939.4334642438
SUR,2018,8084532.956380258,105952.09609937892,1180.4113215339078,11342445.050819397,16999143.03704354
SVK,2018,82324460.11552928,307668.54701502615,24338.016252337897,100346490.67386445,118406017.29846975
SVN,2018,31410179.540852103,202991.89967696194,5361.001309204433,39592551.56118096,51154038.90389453
SWE,2018,178249003.07217982,429289.7125897634,64599.63834507798,211573485.9757496,237220184.16953567
SWZ,2018,6648223.560511912,75508.66372040886,2689.9068676195197,9481562.612944925,13510964.486309772
SXM,2018,1345434.475287084,480.2183987709108,71.97890538100906,1378517.3802142658,1404171.3915493938
SYC,2018,2766455.6142962393,4476.394389016356,109.90983664947304,2918637.3124164036,3158437.889049999
SYR,2018,80363659.89988199,619356.7701112418,32212.63602728681,114489985.34556848,157453064.5325099
TCA,2018,1558278.6410370728,792.1600541158737,44.631233065745576,1592273.5149238757,1634657.4667118394
TCD,2018,43547642.22755254,3996918.0122969216,145173.8550715315,195502906.39529195,409811150.54298866
TGO,2018,10436971.577100825,275599.9114620915,9259.059005646792,21870813.5957582,38026240.73729458
THA,2018,676094588.0720876,7165444.056741262,154429.15855412406,975352349.0718341,1425499891.1989374
TJK,2018,29558354.301921535,581666.0684408392,11700.484605718657,49227507.14417585,80216553.75170511
TKL,2018,12626.863747477904,60.94881644358998,2.0553873793367123,14883.236785284364,18134.595909352156
TKM,2018,197727687.40346238,3365155.7523660907,36876.07126419253,303173273.92904526,482810239.19765234
TLS,2018,9004962.680278635,170585.1241668701,1981.1406230309303,14342539.12325365,23424870.729280453
TON,2018,882440.8874856094,11243.86977609395,114.5338366744731,1226752.309290037,1826353.3608927648
TTO,2018,86675027.27331245,1085300.973403132,1912.3644323858132,120622886.08824669,181732369.27193722
TUN,2018,77331381.166637,578337.5695466856,23288.00955174567,102171519.490572,136032001.03543165
TUR,2018,889961036.0413836,11498444.25364636,289689.5472680651,1302604438.9126282,1937152746.9758518
TUV,2018,295912.50872433285,554.3180525289954,21.66162474394061,317288.0066971301,346849.74752705503
TWN,2018,550368976.1193342,727952.7282069675,27892.830516563725,595155322.6523101,631886652.6378977
TZA,2018,82502368.25517745,3131496.2499338393,102598.69149987644,197713510.61402074,364777481.5578161
UGA,2018,43195255.94374195,1738626.704113351,61057.23750500252,108187094.26937298,200972054.83749783
UKR,2018,669633591.9009912,5883889.916404798,202882.52867838467,892340344.6969993,1210435279.2782145
UMI,2018,5220.45070205092,2.1765873046118713,0.1874719051512012,5332.177889413955,5448.3776749741655
URY,2018,22968991.696254782,1992167.1292188733,40621.31025047034,89670929.4296662,196447947.6622312
USA,2018,11268296092.69556,55718863.851826,1495411.1100439343,13689736511.226002,17028454421.952888
UZB,2018,287386125.97435755,5040668.222608027,72026.7042545785,447539471.4101177,717098426.4544288
VAT,2018,28000.96343284887,51.681585214003874,0.8898845880240815,29745.90002703182,32482.560263516058
VCT,2018,1215408.7529396077,3383.5798162696506,72.96431127158083,1328121.842688451,1509667.4353298824
VEN,2018,414405367.80876684,8921354.413728936,68170.42738012479,695484947.5639462,1186136317.8538148
VGB,2018,919101.8481776909,399.9935970248659,29.164683759524703,938119.7240949209,959509.4225184702
VIR,2018,2413183.7665220266,675.3488493488891,107.11517614812863,2558664.9612544123,2594708.5907403463
VNM,2018,814437630.4416134,8271820.9384788675,161675.2546965246,1103778014.7029707,1560744352.624444
VUT,2018,1446962.972628546,16606.307591016033,176.93179838963005,1954449.9742608292,2841484.5316444295
WLF,2018,184588.31083214402,124.4730459541749,4.106235495588655,189132.021707009,195791.52782552733
WSM,2018,1160162.3301451025,7627.5761257936565,140.4105201173165,1409723.5864831312,1817054.6502167257
YEM,2018,38193535.15836022,911960.9915585596,29665.717817201494,81073964.28397699,141381131.31535795
ZAF,2018,1083842876.6106637,5825027.925311991,122011.35824929675,1306867101.2020187,1643215098.3603823
ZMB,2018,64774033.267385945,564013.155035422,30987.1655990089,89035564.4309228,119094578.14035822
ZWE,2018,47276752.236896284,835830.3260550229,20506.26671775386,77352392.11894195,123210343.98853707
