country,year,co2,ch4,n2o,co2e_100yr,co2e_20yr
IRN,2019,1724775070.2576592,17673668.511970527,175939.55588379296,2300370941.8301234,3270818614.5647717
IRQ,2019,492771368.82210106,10607272.92251972,51812.96572681847,809892922.3944867,1384107441.45092
ISL,2019,13198262.904835975,40754.04512498975,2293.3138166572867,16750378.88611986,19284181.495899625
ISR,2019,136443595.48234022,780416.3368020088,17943.70904477529,175249448.01895866,235378382.86096066
ITA,2019,678003449.3055452,3436185.3281964995,135132.66928668728,850133132.7501746,1070558298.7170382
JAM,2019,21750456.423543405,64283.28688776322,2440.8679607619883,24539798.06160916,28560149.548949514
JEY,2019,312725.17283580994,326.3351755106086,56.770611494033865,337125.4315782791,354608.13915349415
JOR,2019,48387493.27658468,365681.0741875605,10175.11915013755,66767025.57180947,93120239.70666985
JPN,2019,2627783508.9709477,3469026.370446328,149664.53537225377,2815383998.5667796,3053634876.281136
KAZ,2019,522021436.04274267,5325105.668771197,58701.71643075021,690566098.052897,976588669.3386382
KEN,2019,75968664.99964376,3322461.0192774846,110717.49933907988,199007012.008306,376738030.45598483
KGZ,2019,32872257.52195625,602953.4980729764,11699.391793946807,52737001.57886648,84948837.19453907
KHM,2019,61869598.390328355,1697041.0305348733,30839.65058585605,119474778.4589358,213713494.117828
KIR,2019,1103886.0760390456,2258.1173335177036,85.45736395469298,1189159.5133368117,1309972.8162043344
KNA,2019,1147369.4008978722,2461.4207225741998,50.227926036703785,1228569.5134221683,1360702.2025965066
KOR,2019,1399265193.2175148,2064672.1111403992,98514.21997133206,1526353598.4136734,1671418129.8022077
KWT,2019,262707294.06643495,2492634.8998693833,6926.917496538742,363431100.0060139,529908708.3318077
LAO,2019,59562740.17288404,590122.7242771928,18689.692359545887,81127607.27323875,112636439.56124458
LBN,2019,52653327.20814404,277920.3762410747,8228.916245852419,67393826.4305427,88177706.83753444
LBR,2019,7157448.650626981,247459.64567609306,3012.9663235949706,14972927.255612874,28169917.943149317
XKX,2019,20585795.484237958,124536.97636271216,798.0947513312606,24289565.909092776,30924364.363821413
LBY,2019,138849922.96507424,1571550.922670323,11698.725504918493,194949077.63924113,287906069.5942889
LCA,2019,2092501.762847719,3788.558281221861,118.32326163642392,2387465.6144866506,2861172.627921567
LIE,2019,266864.8706995547,244.8724909235387,26.061885504847943,280968.4999455449,293979.65981817635
LKA,2019,63491766.309372745,817310.4492893926,14845.173303074936,91032259.28096418,136046050.34286574
LSO,2019,8169355.144012693,99537.74663522038,2984.2121184244593,11785312.191249987,17085322.637058355
LTU,2019,54822338.38101285,189507.84786386855,44030.3020694005,73545959.26390463,85267290.56806162
LUX,2019,12765910.358660355,41533.09807022435,1622.282656745999,14510372.338767704,16938659.289453294
LVA,2019,36536632.43930299,206847.8247430972,17375.86939843259,47987819.513898745,60188202.498322904
MAC,2019,4136347.159496555,3446.1484439459773,466.1076484905745,4359820.209880462,4543669.920271899
MAF,2019,773511.9338899507,95.51385291015289,12.221859243794116,779470.7868513786,784582.1177371885
MAR,2019,143894623.37447357,1952152.0952523395,55292.98335486697,215847545.36607787,324467883.1949897
MCO,2019,799157.0406554654,119.94655032518435,52.421785217504755,816932.7743960702,823300.2763250328
MDA,2019,30408261.861087203,201676.21553577716,8408.968986598413,38852424.36087282,50421245.75427979
MDG,2019,36608107.54226045,1634829.0062335627,34935.661683168546,93072019.55198987,182383360.70071635
MDV,2019,4810927.067308317,9920.064097790208,309.51067473498495,5166505.862146647,5697766.884790593
MEX,2019,1128139131.3285115,16334405.631243333,781144.8895808954,1838371195.7917073,2757068830.484557
MHL,2019,1025118.2831876501,223.41334589350643,45.040247495492906,1043609.2214068187,1055552.4738540053
MKD,2019,16601145.773125764,203651.82441004436,3939.947749981456,24859092.30438838,38303187.23094701
MLI,2019,60250573.81968896,2136050.326003248,81616.44355492624,142701454.3035367,257947481.1834471
MLT,2019,8559299.074386558,12461.08731144389,743.888316181377,9689469.974797932,10983473.482767176
MMR,2019,178761776.90736994,3969086.355605915,116787.44941252592,322750775.0118766,537385003.8194745
MNE,2019,9080887.78172869,111003.40274899747,915.0264428774107,12420331.444321524,18340595.802671157
MNG,2019,111708003.5751002,2684021.151594739,91332.18811474332,211364679.69683653,354498558.9437459
MNP,2019,1281201.2341235743,255.85507988753278,29.933119153199172,1296453.0892537313,1310128.0688038354
MOZ,2019,50022620.23666345,930626.156737048,19041.415845427095,82131690.26539342,132382403.89030856
MRT,2019,17171133.82885283,711201.5688576243,19200.184861772253,43584226.129048266,83152750.52049112
MSR,2019,153932.62323448033,30.78663948621875,5.38360063971295,156262.5342617992,157905.39307676465
MTQ,2019,5772820.303079247,18486.8987315537,1925.7903427919377,6816922.985099028,7803204.058246363
MUS,2019,14042565.463899132,58037.77850248478,1613.514375342965,18614978.44949447,26030140.10300285
MWI,2019,22984962.079617526,538591.8552554386,30480.503383595067,47013840.091751404,76618574.55475427
MYS,2019,655197631.5280122,3607404.253884549,66838.78412445559,779318303.7670659,974630982.9686208
MYT,2019,1227125.4203009822,773.7460043570882,78.0163463573931,1269527.1941665097,1310980.1038491644
NAM,2019,24153754.257832453,458882.5348914937,12407.019503085277,40884408.33501633,66021246.951840416
NCL,2019,12344794.718855046,53478.61480444388,352.8869691430317,13931236.12811577,16782560.965360522
NER,2019,35749838.80137099,1860410.371198091,74120.12671102364,108864607.14133228,209361891.08304828
NFK,2019,42809.35377697906,9.491726091649852,2.127544866481416,43654.26193165197,44161.45955421139
NGA,2019,352987389.22740906,16639896.244375844,239151.00069204034,909249246.0806385,1823254020.5172627
NIC,2019,14594769.45941826,871908.3823057285,18178.10535569651,44163757.48036202,91257041.78856866
NIU,2019,37079.578505441445,107.3210273437032,2.813214047195059,40821.37420488579,46547.16255180385
NLD,2019,399892197.1097125,1480754.5199008533,73663.38358316384,497777830.1388202,574849126.928971
NOR,2019,238300940.7850025,3086320.5637696213,29844.448696175656,336567087.1291567,502815570.86539614
NPL,2019,49006121.07178118,1524236.3261583822,42792.42944697128,103513450.774967,184952050.09281906
NRU,2019,106968.19066664783,230.35737281715828,5.4565421259217715,114797.41044642676,127114.27281242995
NZL,2019,103981593.4745528,2923731.2453288026,48930.37405141491,201827212.28710678,362481220.97788465
OMN,2019,259458873.5294674,2449638.93964938,7318.553755294117,332650315.4723377,465937441.71037865
PAK,2019,524755734.45025307,15990206.709029842,454179.6415711077,1112972865.287997,1987117447.4089415
PAN,2019,60373862.84188707,343450.0512149517,10058.918366009511,74259933.32587686,94576351.9273106
PCN,2019,7268.775079783033,0.9148653225546836,0.1705615803121853,7342.176175059578,7390.5367631292675
PER,2019,151420182.26055163,2603920.7286512624,67876.7218719062,243939179.77436572,385205874.2123957
PHL,2019,374076392.6238488,3967762.7315335353,88510.29291306534,521592067.80286485,748856635.4295088
PLW,2019,1408124.4735038592,2051.1252172601367,41.99696865699294,1476700.4184298355,1586084.0073759619
PNG,2019,80454376.48617287,392113.93093613314,10933.647924382893,94602175.4942672,115567407.48528275
POL,2019,678274598.908209,3992822.608372711,190934.48620234724,850127969.5817544,1070172524.2803084
PRI,2019,38811316.56669594,123613.41983054465,4219.577663025304,43500778.163692445,50110127.666260034
PRK,2019,147420722.031285,1642369.9470741835,18091.830294142466,203712009.60958654,298325234.017013
PRT,2019,141188420.99906892,682160.8919952044,27175.201906879844,175248538.82080334,220196472.66634133
PRY,2019,33122266.55763088,1935898.852390031,52651.96996331202,102431289.47361991,207184544.6378499
PSE,2019,7646629.891615371,59121.792871623365,2520.0572105733277,9962215.75150818,13122889.39989027
PYF,2019,4889826.405019789,5929.4337141476035,234.2902245747296,5116788.65031848,5433935.428240279
QAT,2019,378921983.15112925,5659894.283614097,5287.4332676189715,544313373.5495645,852917593.4990516
REU,2019,13973860.900242405,10014.198345963288,680.017387902099,14439559.437005166,14973321.118316503
ROU,2019,201738680.31998488,1737936.1349275394,82536.45042288974,280346423.98052263,378926284.0524047
RUS,2019,5202379413.454273,54766528.21352649,583612.6905504054,7012942503.595079,9965483819.717384
RWA,2019,16629918.438699137,368093.63521077676,9233.941739034271,29437820.962157298,49199959.553175144
SAU,2019,1485785454.383331,7520079.148161326,53885.72532761833,1816250106.468573,2332998310.1917467
SDN,2019,84893056.09358263,4544313.602286422,140675.43572955616,252772412.39854872,499594330.70844364
SEN,2019,47203296.772483245,768039.7080691518,26572.41749184706,78098329.42878868,122027380.33266981
SGP,2019,237576982.60216585,146597.0597715262,9389.848637107461,264286241.34170693,288192169.26230335
SGS,2019,952948.1251086675,2510.0731767810835,62.27966466858337,976808.0694618408,990322.9164766747
SHN,2019,198787.64539283715,127.30509224674374,8.828670107265133,204751.50129832767,211541.69560448936
SJM,2019,297965.7864064087,37015.94967923931,15.867854070718213,1309197.3681107229,3293237.6837640847
SLB,2019,2072418.1949496076,16694.372296763027,187.59165995565135,2581453.967789175,3474852.9185633375
SLE,2019,9227238.65239017,453196.7495203011,6627.573495699259,23577669.945329476,47801510.931617394
SLV,2019,20789731.362357803,244701.44592148627,7368.6174852148315,30295484.40202858,44331756.874400966
SMR,2019,158029.1743153406,223.59953343867105,24.599740713492565,171070.3957087991,182970.46397725938
SOM,2019,16152196.912308075,1639312.9652015993,40591.946664107374,76069809.04064238,167062380.3261352
SPM,2019,228136.06005360888,397.37547042269586,7.367450858906554,240989.16134058015,262278.4655931203
SRB,2019,106863261.00118631,622148.3421566734,20367.33382505552,129721765.30675161,162916694.24084422
SSD,2019,35724598.29880633,1648715.4858602143,41666.32749968488,92635931.73963596,180722870.09142882
STP,2019,597198.1168165362,3669.945560862803,124.48988079995554,734281.4840711557,929837.5623020735
SUR,2019,8542043.062701281,107219.3354152765,1221.4316681515877,11845993.026495302,17570446.824227348
SVK,2019,76192047.68606304,310414.7585834464,24415.45030322067,94207277.8654681,112508343.90540846
SVN,2019,29462710.83210127,202162.321870748,5459.384698981896,37601454.68097869,49094326.42799435
SWE,2019,173543561.762228,425259.2495919751,69343.27199570191,207994173.59263787,233262930.58554035
SWZ,2019,6829387.13386534,75898.84002696487,2720.5290685384857,9681837.786235409,13732108.212275906
SXM,2019,1346110.8848107127,483.02566861011167,72.23635272432769,1379331.095862292,1405137.6209816937
SYC,2019,2693226.6197045045,4571.279134884367,108.34801854168911,2847569.5261198003,3092454.2005236344
SYR,2019,76097045.82162131,615571.8065565949,34013.82086581963,111440490.21209548,155144892.99716306
TCA,2019,1364047.184006204,739.5904098171305,35.54144455937397,1394081.5106758128,1433660.1065751275
TCD,2019,43278802.26243901,4231936.170110549,153839.5305496465,204248114.79761705,431199435.0895114
TGO,2019,11168214.015293183,287551.1223021572,9640.12093436648,23161713.619734228,40094175.9993651
THA,2019,652748516.0865483,8176673.290791103,151166.63240872975,984256095.1852739,1495131151.1137788
TJK,2019,32274969.603093598,595163.3938129285,11580.341544043547,52250138.005096145,83970108.38627721
TKL,2019,10818.19403545815,76.53024658711098,2.4029832123792927,13603.58929938037,17685.630985831693
TKM,2019,199843722.60825384,3333374.873205992,37049.153503518675,304475039.8901995,482471837.42000556
TLS,2019,8673853.676747266,163581.15272446972,1951.6659155396499,13805880.059810435,22515472.617613375
TON,2019,834572.719404765,11397.407935747031,112.57277588691147,1182617.7063973441,1790408.500486736
TTO,2019,83893778.91796266,1016238.3176984596,1928.0949774259964,116163932.07304813,173925950.16645432
TUN,2019,75489135.57723337,572299.9694268536,23456.757131579525,100447655.33457008,134274216.93412536
TUR,2019,877179702.0974724,11669972.252633717,307123.82125582907,1300273815.250608,1945621264.9632995
TUV,2019,255611.79976199864,550.9756200359287,19.619902612426017,276330.313290815,305714.57772569364
TWN,2019,533192570.6107444,726516.2409471677,28460.372626438853,578368002.7156587,614776569.0937799
TZA,2019,90301970.60024804,3231937.905161472,105208.97449568723,209014827.23928347,381440920.15018135
UGA,2019,43606863.3167927,1790052.9419345858,62797.896775059424,110501612.36202757,206031874.79644027
UKR,2019,649917994.1029848,5933859.987383472,199343.6504424559,873655026.5619963,1195196795.3646667
UMI,2019,4969.84377226118,2.106105991093575,0.1839782741673282,5078.63557936115,5191.079902881813
URY,2019,23345620.567845725,1968761.1890404858,42250.432563748596,89886893.8234953,195444614.56696483
USA,2019,10625739510.8151,55277089.76370405,1485633.9331894766,13035793997.294548,16355099994.358755
UZB,2019,302666094.9084113,4919796.565315032,77663.34369096096,460959883.4551548,724118183.1480296
VAT,2019,27109.341743485733,50.75431233613105,0.8723793854383967,28822.239798744224,31509.859199470142
VCT,2019,1152880.4095567085,3387.93736924632,70.99724852619738,1265156.9829744776,1446942.4502373487
VEN,2019,287838283.72317356,6815939.242469767,68279.98938111342,511319233.59913373,891256682.6151365
VGB,2019,873015.6961330826,402.12432862182624,28.185336414206645,891812.0799386739,913320.0861399905
VIR,2019,2339078.9694179595,646.8249992142123,102.54516156928305,2475642.4099542475,2510174.0798045397
VNM,2019,868439380.6510413,8361720.476515812,158803.86068105377,1161269528.2595844,1624475167.8552625
VUT,2019,1263078.8905341947,16716.333830314525,168.4956906795546,1771298.9412359851,2664211.8849926917
WLF,2019,177833.11913635625,123.02874290415845,3.9615903025448724,182296.54206227744,188879.18497754497
WSM,2019,1140781.774201839,6901.89781201169,131.4342388071027,1367765.737799864,1736367.7176196913
YEM,2019,36636307.981483586,929793.0112225148,30622.0960083847,81220004.34574872,143595375.62760797
ZAF,2019,1027176604.3829207,5819467.862185361,118625.38786491816,1251461379.6045392,1590084368.1777885
ZMB,2019,69325514.75488828,572936.0732128375,34182.610398891615,94708165.83822784,125243320.54527576
ZWE,2019,41919738.81977146,845662.2771189834,21119.552054189455,72555548.18976268,119059033.94263853
